category,stock_code,abc_class,monthly_velocity,pick_frequency,total_sales,slotting_score,rank_in_category
Others,84598,A,1494.1818181818181,108,3352.05994845927,1494.1818181818181,1063
Others,20747,A,113.8333333333333,108,9224.9200553894,113.8333333333333,1063
Others,22834,B,417.5000000000000,108,1749.99993944168,417.5000000000000,1063
Others,21904,B,59.9090909090909,107,995.719977259636,59.9090909090909,1069
Others,22809,A,490.0000000000000,107,2794.36000919342,490.0000000000000,1069
Others,84596E,B,42.0909090909090,107,618.799995183945,42.0909090909090,1069
Others,79072,A,71.0000000000000,107,3083.19995880127,71.0000000000000,1069
Others,22161,B,105.4545454545454,107,733.889986753464,105.4545454545454,1069
Others,85231E,B,119.4285714285714,107,696.890020847321,119.4285714285714,1069
Others,21159,B,85.9090909090909,106,784.730013608933,85.9090909090909,1075
Others,84791,B,41.7500000000000,106,1086.13000702858,41.7500000000000,1075
Others,22587,B,104.3750000000000,106,712.900019049644,104.3750000000000,1075
Others,22362,B,38.2500000000000,106,954.140009641647,38.2500000000000,1075
Others,21348,B,56.7272727272727,106,1433.42000627518,56.7272727272727,1075
Others,22194,A,26.0000000000000,106,2399.43000650406,26.0000000000000,1075
Others,21726,B,71.7272727272727,106,682.150017976761,71.7272727272727,1075
Others,22714,C,228.0000000000000,106,571.87999355793,228.0000000000000,1075
Others,21340,A,61.6363636363636,106,6756.95992565155,61.6363636363636,1075
Others,15034,C,283.1818181818181,106,511.530002653599,283.1818181818181,1075
Others,22292,A,146.4545454545454,106,2122.83005547524,146.4545454545454,1075
Others,21548,B,61.8181818181818,106,1770.22000670433,61.8181818181818,1075
Others,22614,B,356.5000000000000,106,628.629982858896,356.5000000000000,1075
Others,22436,B,254.7142857142857,106,1094.8399810791,254.7142857142857,1075
Others,22311,B,35.9090909090909,105,1680.96997404099,35.9090909090909,1089
Others,22422,B,169.8333333333333,105,682.669982552528,169.8333333333333,1089
Others,35924,A,105.9090909090909,105,2237.69002342224,105.9090909090909,1089
Others,21278,B,246.2727272727272,105,1529.4999859333,246.2727272727272,1089
Others,82613B,C,27.6363636363636,105,475.339998483658,27.6363636363636,1089
Others,72802B,B,41.5454545454545,105,1929.88999557495,41.5454545454545,1089
Others,22146,A,141.1000000000000,105,2629.22998976707,141.1000000000000,1089
Others,22855,B,685.5000000000000,105,1666.58998346329,685.5000000000000,1089
Others,85017C,B,92.6363636363636,105,677.350005269051,92.6363636363636,1089
Others,84840,B,35.0000000000000,105,1796.8200006485,35.0000000000000,1089
Others,21349,A,34.1818181818181,105,2582.41997146606,34.1818181818181,1089
Others,22574,B,464.7500000000000,104,1560.20004403591,464.7500000000000,1100
Others,22153,B,215.2727272727272,104,1033.00997117162,215.2727272727272,1100
Others,22165,A,47.2727272727272,104,3978.67002916336,47.2727272727272,1100
Others,22069,B,43.0000000000000,104,968.339994549751,43.0000000000000,1100
Others,21070,B,75.0909090909090,104,767.599997520447,75.0909090909090,1100
Others,21807,B,210.6363636363636,104,1025.29997816682,210.6363636363636,1100
Others,21246,A,39.1818181818181,104,2190.44992923737,39.1818181818181,1100
Others,22095,B,101.5454545454545,104,1219.36997461319,101.5454545454545,1100
Others,21111,B,38.9090909090909,104,1376.81000375748,38.9090909090909,1100
Others,85015,B,63.9090909090909,104,967.989980459213,63.9090909090909,1100
Others,85124A,B,35.1818181818181,104,1087.72998023033,35.1818181818181,1100
Others,22592,A,257.7500000000000,104,3830.79001235962,257.7500000000000,1100
Others,84558A,A,77.0909090909090,104,2441.50001096725,77.0909090909090,1100
Others,22573,B,391.2500000000000,103,1327.31003582478,391.2500000000000,1113
Others,22152,B,271.3636363636363,103,1228.89998912811,271.3636363636363,1113
Others,20990,B,127.8571428571428,103,1706.14002299309,127.8571428571428,1113
Others,21274,A,15.0909090909090,103,2307.59999656677,15.0909090909090,1113
Others,84968A,A,22.2727272727272,103,3194.77000641823,22.2727272727272,1113
Others,21465,B,49.0909090909090,103,1910.10000801086,49.0909090909090,1113
Others,84763,B,70.9090909090909,103,1000.3799996376,70.9090909090909,1113
Others,22565,B,100.5000000000000,103,747.540019512177,100.5000000000000,1113
Others,22250,B,62.8181818181818,103,640.230012059212,62.8181818181818,1113
Others,21811,B,99.5454545454545,102,1413.26999926567,99.5454545454545,1122
Others,21640,B,124.7272727272727,102,1229.25002968311,124.7272727272727,1122
Others,21397,B,91.2727272727272,102,1359.29997754097,91.2727272727272,1122
Others,22320,A,36.0000000000000,102,2320.39992523193,36.0000000000000,1122
Others,22093,C,43.1818181818181,102,553.969996452332,43.1818181818181,1122
Others,22496,B,44.0000000000000,102,1340.00000977516,44.0000000000000,1122
Others,22033,C,110.7272727272727,102,519.819988548756,110.7272727272727,1122
Others,21806,B,213.3636363636363,102,1026.07997652888,213.3636363636363,1122
Others,21056,A,26.3636363636363,102,2592.44994449615,26.3636363636363,1122
Others,84754,B,89.8181818181818,102,1213.69998264313,89.8181818181818,1122
Others,21358,B,59.0000000000000,102,816.649998188019,59.0000000000000,1122
Others,20730,B,221.8000000000000,102,1011.70001673698,221.8000000000000,1122
Others,21143,A,126.4545454545454,102,2686.5200483799,126.4545454545454,1122
Others,22282,A,33.2727272727272,102,4333.56998825073,33.2727272727272,1122
Others,22474,A,73.8750000000000,102,2746.56996250153,73.8750000000000,1122
Others,85031C,B,43.0000000000000,101,977.879990577698,43.0000000000000,1137
Others,22586,B,115.8750000000000,101,777.330022215843,115.8750000000000,1137
Others,84031A,B,49.2727272727272,101,1779.06001901627,49.2727272727272,1137
Others,22572,B,330.7500000000000,101,1111.08003079891,330.7500000000000,1137
Others,21942,B,119.9090909090909,101,753.400004684925,119.9090909090909,1137
Others,22904,A,453.0000000000000,101,2609.10001921654,453.0000000000000,1137
Others,84854,B,33.3636363636363,101,2010.16996479034,33.3636363636363,1137
Others,21580,B,29.3636363636363,101,797.249997377396,29.3636363636363,1137
Others,47592A,B,33.1000000000000,101,637.369976997375,33.1000000000000,1137
Others,21009,B,95.0909090909090,101,1493.73999762535,95.0909090909090,1137
Others,21651,B,102.0909090909090,101,1813.50999760628,102.0909090909090,1137
Others,85232A,B,25.8181818181818,101,1435.97995281219,25.8181818181818,1137
Others,21687,B,47.7000000000000,101,1871.23001122475,47.7000000000000,1137
Others,85086A,C,39.9090909090909,101,444.950006484985,39.9090909090909,1137
Others,22450,B,64.3750000000000,100,1718.34995985031,64.3750000000000,1151
Others,22058,B,46.7272727272727,100,786.780004501343,46.7272727272727,1151
Others,20669,C,40.0000000000000,100,591.999998807907,40.0000000000000,1151
Others,21626,B,60.3636363636363,100,1355.91003155708,60.3636363636363,1151
Others,22945,A,1316.0000000000000,100,2192.83006680012,1316.0000000000000,1151
Others,21106,B,44.3636363636363,100,1513.58000922203,44.3636363636363,1151
Others,21653,A,118.0000000000000,100,2424.95995378494,118.0000000000000,1151
Others,84519A,B,54.9090909090909,100,1642.46001982689,54.9090909090909,1151
Others,72807B,A,50.2727272727272,100,2382.9099855423,50.2727272727272,1151
Others,20764,B,43.7272727272727,100,1320.68000149727,43.7272727272727,1151
Others,22265,B,111.6363636363636,99,792.899980545044,111.6363636363636,1161
Others,22589,B,169.0000000000000,99,1688.12996315956,169.0000000000000,1161
Others,22312,B,27.1818181818181,99,1473.08996415138,27.1818181818181,1161
Others,22479,B,90.3750000000000,99,928.809999465942,90.3750000000000,1161
Others,22376,B,24.2222222222222,99,1206.02998590469,24.2222222222222,1161
Others,21990,B,63.9090909090909,99,1458.59999704361,63.9090909090909,1161
Others,22704,B,450.0000000000000,99,1117.9999679327,450.0000000000000,1161
Others,22751,B,190.0000000000000,99,1423.20000457764,190.0000000000000,1161
Others,21002,B,23.0909090909090,99,950.879984378815,23.0909090909090,1161
Others,22692,A,91.6000000000000,99,3155.06994724274,91.6000000000000,1161
Others,22900,B,325.0000000000000,98,1903.98000478745,325.0000000000000,1171
Others,21910,B,92.6363636363636,98,1320.62998878956,92.6363636363636,1171
Others,22154,B,198.7272727272727,98,931.189981132746,198.7272727272727,1171
Others,21897,B,40.8181818181818,98,1337.77001929283,40.8181818181818,1171
Others,22736,B,394.0000000000000,98,1315.49998903275,394.0000000000000,1171
Others,84913B,B,17.6363636363636,98,731.969987869263,17.6363636363636,1171
Others,22650,B,120.3333333333333,98,1063.50002622604,120.3333333333333,1171
Others,21841,B,28.7272727272727,98,1337.56000041962,28.7272727272727,1171
Others,C2,A,8.9090909090909,98,5010,8.9090909090909,1171
Others,22319,B,129.3636363636363,98,968.479968190193,129.3636363636363,1171
Others,22270,B,43.6000000000000,98,1673.97000789642,43.6000000000000,1171
Others,21190,B,53.7272727272727,98,1015.79998993874,53.7272727272727,1171
Others,22728,B,192.5000000000000,98,1483.84000110626,192.5000000000000,1171
Others,21163,B,79.0000000000000,97,717.29001057148,79.0000000000000,1184
Others,72586,B,146.2727272727272,97,690.149979829788,146.2727272727272,1184
Others,84459A,B,47.1818181818181,97,921.219998598099,47.1818181818181,1184
Others,84750A,B,44.7272727272727,97,1083.31001400948,44.7272727272727,1184
Others,35471D,C,25.2727272727272,97,452.619997501373,25.2727272727272,1184
Others,22576,B,289.7500000000000,97,994.210026144981,289.7500000000000,1184
Others,21972,B,59.0909090909090,97,958.710030555725,59.0909090909090,1184
Others,21948,B,146.0000000000000,96,1866.7399353981,146.0000000000000,1191
Others,22308,B,34.8181818181818,96,1075.38998174667,34.8181818181818,1191
Others,85172,B,250.6363636363636,96,1620.88000589609,250.6363636363636,1191
Others,22299,A,198.2727272727272,96,2591.24994397163,198.2727272727272,1191
Others,22653,B,182.2500000000000,96,1457.71003460884,182.2500000000000,1191
Others,37424,B,473.0909090909090,96,1093.99998831749,473.0909090909090,1191
Others,21805,B,196.5454545454545,96,932.419982731342,196.5454545454545,1191
Others,22221,A,68.8181818181818,96,5428.63986110687,68.8181818181818,1191
Others,22293,B,97.9090909090909,96,1439.91004300117,97.9090909090909,1191
Others,21255,B,95.2000000000000,96,860.079994916916,95.2000000000000,1191
Others,21440,B,59.0000000000000,95,597.55999994278,59.0000000000000,1201
Others,22758,B,225.6666666666666,95,858.429990053177,225.6666666666666,1201
Others,22475,B,51.1250000000000,95,1978.69998168945,51.1250000000000,1201
Others,22545,B,270.8750000000000,95,919.729973971844,270.8750000000000,1201
Others,21721,B,72.0000000000000,95,710.530017733574,72.0000000000000,1201
Others,21288,B,51.4545454545454,95,1295.39000654221,51.4545454545454,1201
Others,16236,C,90.0000000000000,95,222.419994413853,90.0000000000000,1201
Others,85202,C,44.7272727272727,95,232.599993556738,44.7272727272727,1201
Others,21925,B,105.8571428571428,95,987.329990386963,105.8571428571428,1201
Others,35810A,B,51.9090909090909,95,960.439993858337,51.9090909090909,1201
Others,22304,A,136.3636363636363,94,3060.60994410515,136.3636363636363,1211
Others,22342,B,71.5454545454545,94,1350.08998632431,71.5454545454545,1211
Others,21747,B,145.0000000000000,94,1681.21995377541,145.0000000000000,1211
Others,22516,B,78.0000000000000,94,1184.69998526573,78.0000000000000,1211
Others,72802A,A,45.7272727272727,94,2081.76999187469,45.7272727272727,1211
Others,84520D,B,233.0000000000000,94,639.470009803772,233.0000000000000,1211
Others,82613A,C,37.6363636363636,94,568.859998703003,37.6363636363636,1211
Others,21593,B,231.8333333333333,94,1629.30996704102,231.8333333333333,1211
Others,20956,B,104.9090909090909,94,1419.28000497818,104.9090909090909,1211
Others,21474,A,23.3333333333333,94,4189.50016021729,23.3333333333333,1211
Others,22747,B,377.0000000000000,94,1501.79997301102,377.0000000000000,1211
Others,22862,B,195.5000000000000,94,1671.07000160217,195.5000000000000,1211
Others,22816,B,829.0000000000000,94,684.049992054701,829.0000000000000,1211
Others,22690,A,139.0000000000000,93,4292.17993354797,139.0000000000000,1224
Others,21351,A,69.8181818181818,93,2032.34002780914,69.8181818181818,1224
Others,21109,B,18.1818181818181,93,1456.71999549866,18.1818181818181,1224
Others,20668,B,506.3636363636363,93,649.119995340705,506.3636363636363,1224
Others,21055,B,15.6363636363636,93,1679.97997188568,15.6363636363636,1224
Others,21123,B,139.4545454545454,93,1919.71999716759,139.4545454545454,1224
Others,22336,B,163.9090909090909,93,1145.67997694016,163.9090909090909,1224
Others,21638,B,67.0909090909090,92,1593.34993457794,67.0909090909090,1231
Others,85185B,B,21.8181818181818,92,754.190006494522,21.8181818181818,1231
Others,84685,B,34.0000000000000,92,1064.36999607086,34.0000000000000,1231
Others,22190,B,48.9090909090909,92,1145.62998747826,48.9090909090909,1231
Others,85041,A,231.6250000000000,92,2489.87005794048,231.6250000000000,1231
Others,22249,B,63.0000000000000,92,608.240014910698,63.0000000000000,1231
Others,21478,B,18.5454545454545,92,854.230001926422,18.5454545454545,1231
Others,21439,B,65.5454545454545,92,930.349999666214,65.5454545454545,1231
Others,22689,A,70.2000000000000,92,2573.15996074677,70.2000000000000,1231
Others,35962,B,52.8181818181818,92,1351.7799577713,52.8181818181818,1231
Others,21644,B,66.3636363636363,92,1015.2199985981,66.3636363636363,1231
Others,21076,B,210.7500000000000,92,714.550005316734,210.7500000000000,1231
Others,21905,B,74.5454545454545,92,1241.73998844624,74.5454545454545,1231
Others,21657,B,19.5454545454545,92,1630.59996986389,19.5454545454545,1231
Others,22719,B,89.1428571428571,92,802.379982233047,89.1428571428571,1231
Others,85129D,B,48.9090909090909,91,776.959996461868,48.9090909090909,1246
Others,22409,B,177.6250000000000,91,1929.36995649338,177.6250000000000,1246
Others,22730,B,159.5000000000000,91,1244.93000125885,159.5000000000000,1246
Others,84872a,B,15.0909090909090,91,1848.79007530212,15.0909090909090,1246
Others,22757,B,276.6666666666666,91,1004.97998476028,276.6666666666666,1246
Others,22743,B,112.0000000000000,91,1068.16001081467,112.0000000000000,1246
Others,21162,B,79.3636363636363,91,752.380014300346,79.3636363636363,1246
Others,22670,A,579.6666666666666,91,2080.68996691704,579.6666666666666,1246
Others,20871,B,84.5454545454545,91,1433.96998596191,84.5454545454545,1246
Others,21112,B,54.0000000000000,91,1802.62001562119,54.0000000000000,1246
Others,22729,B,161.5000000000000,91,1272.57999897003,161.5000000000000,1246
Others,85203,C,50.1818181818181,91,246.839993029833,50.1818181818181,1246
Others,20615,C,29.0000000000000,91,579.259993553162,29.0000000000000,1246
Others,22691,A,74.2000000000000,91,2383.5999584198,74.2000000000000,1246
Others,21837,B,40.6666666666666,91,1622.63996124268,40.6666666666666,1246
Others,22375,B,19.6666666666666,91,1028.4599905014,19.6666666666666,1246
Others,21464,B,21.1818181818181,90,989.25,21.1818181818181,1262
Others,21532,B,126.0909090909090,90,1419.7099776268,126.0909090909090,1262
Others,85031A,B,41.4545454545454,90,872.789989471436,41.4545454545454,1262
Others,22906,B,345.5000000000000,90,1162.31998991966,345.5000000000000,1262
Others,22744,B,146.3333333333333,90,1295.13000917435,146.3333333333333,1262
Others,47504K,B,55.3636363636363,90,981.730023145676,55.3636363636363,1262
Others,85014D,A,479.5000000000000,90,6664.44993686676,479.5000000000000,1262
Others,22810,A,374.0000000000000,90,2144.2800090313,374.0000000000000,1262
Others,22639,B,166.0000000000000,90,1626.21996068954,166.0000000000000,1262
Others,22223,B,24.9090909090909,90,1473.15997028351,24.9090909090909,1262
Others,22813,A,549.5000000000000,90,2058.07002830505,549.5000000000000,1262
Others,21610,B,47.3636363636363,90,1481.72000813484,47.3636363636363,1262
Others,82001S,A,100.9090909090909,90,3926.37008714676,100.9090909090909,1262
Others,22604,B,147.5000000000000,90,1464.13996648788,147.5000000000000,1262
Others,20686,B,25.0000000000000,90,923.129999160767,25.0000000000000,1262
Others,22837,A,573.0000000000000,90,2690.39002752304,573.0000000000000,1262
Others,47593B,C,27.4545454545454,90,326.260003209114,27.4545454545454,1262
