stock_code,abc_class,cluster_label,cluster_name,pick_frequency,monthly_velocity,total_sales
79191C,C,1,B-Group (Medium),84,44.8181818181818,463.380011558533
85036A,B,1,B-Group (Medium),84,28.2727272727272,1278.44999408722
20776,B,0,A-Group (Fast),84,325.8,832.660014152527
22281,A,1,B-Group (Medium),84,34.2727272727272,2338.56999015808
85116,B,1,B-Group (Medium),84,76.0,1030.31998324394
22305,A,0,A-Group (Fast),84,136.9090909090909,2944.72995376587
20996,B,0,A-Group (Fast),83,264.7272727272727,867.92000412941
21707,A,1,B-Group (Medium),83,73.5454545454545,3243.0899515152
20772,B,1,B-Group (Medium),83,53.1818181818181,924.239993572235
85031B,B,1,B-Group (Medium),83,44.9090909090909,886.189990520477
79323GR,A,1,B-Group (Medium),83,106.4,3209.35993385315
21944,B,0,A-Group (Fast),83,127.9090909090909,745.420003533363
21738,B,1,B-Group (Medium),83,28.090909090909,971.520006895065
22509,A,1,B-Group (Medium),83,18.625,2504.0900554657
84795D,B,1,B-Group (Medium),83,21.0,1538.78996181488
22363,B,1,B-Group (Medium),83,35.5,863.560005187988
22671,B,0,A-Group (Fast),83,211.3333333333333,1045.70999085903
17091A,B,0,A-Group (Fast),83,162.2727272727272,1118.4300057888
17129F,B,1,B-Group (Medium),83,87.4545454545454,1107.04997909069
22733,B,0,A-Group (Fast),83,639.0,1598.65999412537
84467,A,1,B-Group (Medium),83,102.0,17477.6599025726
84905,B,1,B-Group (Medium),83,20.7272727272727,804.729988574982
20661,B,1,B-Group (Medium),83,76.3636363636363,803.330008625984
21010,B,1,B-Group (Medium),83,77.2727272727272,1114.7599978447
22946,A,0,A-Group (Fast),82,172.5,5092.50011444092
22517,B,1,B-Group (Medium),82,75.75,1139.67998814583
22210,B,1,B-Group (Medium),82,42.5454545454545,770.309995412827
21637,B,1,B-Group (Medium),82,82.3636363636363,1230.17999744415
21656,B,1,B-Group (Medium),82,62.1818181818181,1042.98001337051
20734,B,1,B-Group (Medium),82,95.1818181818181,887.370025277138
21545,B,1,B-Group (Medium),82,87.125,1640.12000882626
21743,B,1,B-Group (Medium),82,58.4545454545454,1861.6100051403
21724,C,1,B-Group (Medium),81,46.7272727272727,463.950011014938
40018E,B,1,B-Group (Medium),81,48.0,837.02001953125
21247,B,1,B-Group (Medium),81,38.3636363636363,664.730002880096
21926,B,1,B-Group (Medium),81,77.0,745.369995117188
21839,B,1,B-Group (Medium),81,18.090909090909,1074.68996334076
22246,B,1,B-Group (Medium),81,52.8181818181818,1152.21001958847
85055,B,1,B-Group (Medium),81,24.8181818181818,1059.04000043869
71038,A,1,B-Group (Medium),81,36.2727272727272,2113.74994564056
35965,B,1,B-Group (Medium),81,19.4545454545454,715.47000169754
20767,B,1,B-Group (Medium),81,40.090909090909,804.379990577698
21823,B,1,B-Group (Medium),81,73.6363636363636,1175.6100332737
20867,B,1,B-Group (Medium),81,66.1818181818181,643.359999299049
10133,B,1,B-Group (Medium),81,82.5454545454545,769.180021166801
79066K,C,1,B-Group (Medium),81,48.3636363636363,450.920002937317
22539,B,0,A-Group (Fast),80,272.375,909.379978746176
84944,B,1,B-Group (Medium),80,30.2727272727272,1642.6200094223
21795,A,1,B-Group (Medium),80,49.0,3734.94004297256
85025C,B,1,B-Group (Medium),80,34.9090909090909,740.249987363815
84986B,B,1,B-Group (Medium),80,39.8181818181818,656.940020084381
85054,B,1,B-Group (Medium),80,26.3636363636363,937.500005960464
21836,B,1,B-Group (Medium),80,18.4545454545454,823.649999141693
21323,A,1,B-Group (Medium),80,92.5,2506.88998150826
37343,B,1,B-Group (Medium),79,85.4545454545454,1488.8599755764
21192,B,1,B-Group (Medium),79,63.5454545454545,1283.9400011301
85200,B,0,A-Group (Fast),79,215.5,1090.34000015259
20931,B,1,B-Group (Medium),79,30.4545454545454,1023.03000402451
21819,B,1,B-Group (Medium),79,75.7272727272727,717.280019879341
79341,A,0,A-Group (Fast),79,145.0,4423.68990421295
85186A,C,1,B-Group (Medium),79,88.2,402.149989694357
47502,A,1,B-Group (Medium),79,64.0,6855.74989032745
84912B,B,1,B-Group (Medium),79,69.7272727272727,1815.16999411583
22286,B,1,B-Group (Medium),79,89.1111111111111,1158.45998752117
85035A,B,1,B-Group (Medium),79,28.4545454545454,1322.46999454498
35241,B,1,B-Group (Medium),79,15.5454545454545,934.039977550507
47593A,C,1,B-Group (Medium),79,23.7272727272727,282.310002684593
62096B,C,1,B-Group (Medium),78,22.8181818181818,434.489996671677
20657,B,0,A-Group (Fast),78,162.8181818181818,604.310008525848
22696,B,0,A-Group (Fast),78,120.5,932.280019521713
85132C,A,1,B-Group (Medium),78,44.090909090909,2095.11001014709
22254,B,1,B-Group (Medium),78,61.2727272727272,864.099999666214
84030E,B,1,B-Group (Medium),78,23.8181818181818,1128.95000267029
21011,B,1,B-Group (Medium),78,111.9090909090909,909.220012784004
21579,B,1,B-Group (Medium),78,75.4545454545454,1093.76001310349
51014C,B,0,A-Group (Fast),78,121.6363636363636,1139.91003084183
47570,A,1,B-Group (Medium),78,44.0,2373.00992393494
21652,B,1,B-Group (Medium),78,99.5555555555555,1747.94002699852
62096A,C,1,B-Group (Medium),78,26.4,436.819996833801
21421,B,1,B-Group (Medium),78,107.4545454545454,1434.65996932983
22290,B,0,A-Group (Fast),78,167.5,1223.01996016502
22546,B,0,A-Group (Fast),78,270.75,911.999973356724
22229,C,1,B-Group (Medium),78,40.8,385.680006980896
21396,B,0,A-Group (Fast),77,158.0,1205.24998259544
20766,B,1,B-Group (Medium),77,30.2727272727272,840.379999876022
85226C,C,1,B-Group (Medium),77,87.1818181818181,505.809999406338
21173,B,1,B-Group (Medium),77,68.0,607.959995150566
21801,C,1,B-Group (Medium),77,109.3636363636363,533.989989638329
84968C,A,1,B-Group (Medium),77,26.5454545454545,3660.77998161316
84006,B,1,B-Group (Medium),77,63.5454545454545,665.970016121864
21683,B,1,B-Group (Medium),77,49.4545454545454,1555.03000617027
20655,C,1,B-Group (Medium),77,18.090909090909,288.649997472763
22481,C,1,B-Group (Medium),77,47.375,477.52999997139
21880,C,1,B-Group (Medium),77,46.4545454545454,381.149988412857
35471A,C,1,B-Group (Medium),76,37.090909090909,483.059994697571
21818,B,1,B-Group (Medium),76,93.0,857.630025267601
22540,B,0,A-Group (Fast),76,383.125,1218.48999762535
84856L,B,1,B-Group (Medium),76,21.1818181818181,1444.76997470856
22677,B,0,A-Group (Fast),76,166.3333333333333,643.909999847412
22074,B,1,B-Group (Medium),76,63.2727272727272,877.549983501434
21248,B,1,B-Group (Medium),76,59.3636363636363,696.760014414787
21851,B,1,B-Group (Medium),76,43.0,956.669994831085
22983,C,0,A-Group (Fast),76,536.0,442.419994652271
22676,B,0,A-Group (Fast),76,188.3333333333333,726.409999847412
22660,A,1,B-Group (Medium),76,90.0,2675.79995918274
20976,C,1,B-Group (Medium),76,49.9090909090909,376.339986681938
17091J,B,0,A-Group (Fast),76,161.3636363636363,1215.07001376152
22740,A,0,A-Group (Fast),76,1744.0,2968.28008270264
21665,B,0,A-Group (Fast),75,146.5,638.799987077713
84993B,C,1,B-Group (Medium),75,45.090909090909,229.149993926287
85129A,C,1,B-Group (Medium),75,49.3333333333333,569.159999608994
22211,B,1,B-Group (Medium),75,40.0,754.459991574287
21251,B,1,B-Group (Medium),75,35.090909090909,1023.46000576019
20777,B,0,A-Group (Fast),75,307.3636363636363,791.870015740395
22268,C,1,B-Group (Medium),75,48.8181818181818,462.150011658669
85039A,C,1,B-Group (Medium),75,57.5454545454545,537.069988012314
22473,B,1,B-Group (Medium),75,33.25,1221.77997398376
16238,C,1,B-Group (Medium),75,78.2727272727272,194.229995191097
85059,B,1,B-Group (Medium),75,25.090909090909,1062.67000150681
21883,C,1,B-Group (Medium),75,51.4545454545454,387.179987311363
84796A,B,1,B-Group (Medium),75,21.1818181818181,1585.2400302887
72799E,B,1,B-Group (Medium),74,60.1818181818181,1325.63000845909
84901,C,1,B-Group (Medium),74,11.1818181818181,471.130002498627
20846,B,1,B-Group (Medium),74,64.9090909090909,964.439999341965
20798,B,1,B-Group (Medium),74,44.6363636363636,1182.14997816086
84519B,B,1,B-Group (Medium),74,33.090909090909,1015.8300216198
85039B,B,1,B-Group (Medium),74,64.5454545454545,823.429990530014
21422,B,1,B-Group (Medium),74,123.2727272727272,1155.91003143787
22054,B,1,B-Group (Medium),74,90.25,655.009992957115
22731,B,0,A-Group (Fast),74,676.0,1639.03998231888
22715,C,0,A-Group (Fast),74,193.6,405.229991883039
22718,C,0,A-Group (Fast),74,143.0,314.0399941504
22051,B,0,A-Group (Fast),73,190.9090909090909,865.999975800514
21283,B,1,B-Group (Medium),73,42.0,1475.17999887466
84596L,C,1,B-Group (Medium),73,22.8181818181818,344.569999456406
21828,B,1,B-Group (Medium),73,57.6363636363636,774.259987831116
37422,C,1,B-Group (Medium),73,72.3333333333333,292.080002009869
22687,B,1,B-Group (Medium),73,46.2,1788.05996990204
21662,B,1,B-Group (Medium),73,15.3636363636363,1070.76996898651
20778,B,0,A-Group (Fast),73,324.5454545454545,876.710015177727
84709B,B,1,B-Group (Medium),73,14.0,883.57998085022
84873a,B,1,B-Group (Medium),73,11.8,1333.61005210876
22317,B,1,B-Group (Medium),73,26.2727272727272,903.690009832382
22209,B,1,B-Group (Medium),73,38.7272727272727,713.699991345406
85130A,B,1,B-Group (Medium),72,54.1818181818181,1029.43998575211
21442,C,1,B-Group (Medium),72,46.2727272727272,371.65000474453
70007,C,1,B-Group (Medium),72,26.4545454545454,504.899996519089
22201,B,1,B-Group (Medium),72,26.9090909090909,1228.38000202179
84247G,C,1,B-Group (Medium),72,90.6363636363636,418.839989572763
85186C,C,1,B-Group (Medium),72,87.0,387.319989442825
85124C,B,1,B-Group (Medium),72,27.7272727272727,790.639981985092
21691,B,1,B-Group (Medium),72,22.6363636363636,960.990000724792
85014C,A,1,B-Group (Medium),72,78.1428571428571,2270.72996234894
22129,B,0,A-Group (Fast),72,185.4545454545454,1853.40003991127
21012,B,1,B-Group (Medium),72,89.090909090909,1322.92996525764
22895,B,0,A-Group (Fast),72,264.0,1529.44001483917
22324,B,1,B-Group (Medium),71,33.5454545454545,1077.65000724792
47589,B,1,B-Group (Medium),71,16.5,910.629969596863
47503J,A,1,B-Group (Medium),71,33.4,2639.87993383408
20774,B,0,A-Group (Fast),71,307.7272727272727,799.790015339851
21188,B,1,B-Group (Medium),71,48.4545454545454,1600.77001786232
22532,B,0,A-Group (Fast),71,190.875,620.0199906528
85194L,B,1,B-Group (Medium),71,78.5454545454545,729.360019683838
21061,C,1,B-Group (Medium),71,78.7272727272727,559.160009145737
22157,B,1,B-Group (Medium),71,84.5454545454545,795.360021829605
22269,B,1,B-Group (Medium),71,50.1818181818181,688.699991464615
22403,C,1,B-Group (Medium),71,45.125,457.789999246597
20765,B,1,B-Group (Medium),71,28.6363636363636,755.260000228882
20943,C,1,B-Group (Medium),71,34.6363636363636,540.209997415543
85114C,B,1,B-Group (Medium),71,50.3636363636363,1179.08000349998
85196,B,0,A-Group (Fast),71,391.0,831.040007948875
21803,C,1,B-Group (Medium),71,107.2727272727272,517.40998890996
90062,B,1,B-Group (Medium),71,12.0,1676.38999652863
20738,B,1,B-Group (Medium),71,124.090909090909,1123.01003396511
85170A,B,1,B-Group (Medium),71,52.6363636363636,1080.57999134064
20761,B,1,B-Group (Medium),70,25.2727272727272,717.089998483658
22547,C,1,B-Group (Medium),70,131.125,451.329987168312
22664,B,1,B-Group (Medium),70,134.0,1077.85997509956
22678,B,0,A-Group (Fast),70,163.6666666666666,632.649999856949
22908,B,0,A-Group (Fast),70,479.5,721.640004038811
84795A,B,1,B-Group (Medium),70,23.1111111111111,1696.01995658875
22050,B,0,A-Group (Fast),70,161.3636363636363,745.499976724386
22034,C,1,B-Group (Medium),70,118.8181818181818,542.469986975193
35647,B,1,B-Group (Medium),70,49.8181818181818,729.489999294281
22232,B,1,B-Group (Medium),70,35.090909090909,660.079993844032
21051,B,1,B-Group (Medium),70,45.1818181818181,990.029978275299
21895,B,1,B-Group (Medium),70,47.8181818181818,1591.15999698639
21821,B,1,B-Group (Medium),70,29.090909090909,1279.96000289917
21468,B,1,B-Group (Medium),70,46.1818181818181,1736.54001140594
47591A,C,1,B-Group (Medium),70,18.1111111111111,269.539995551109
21681,B,1,B-Group (Medium),70,17.9090909090909,1900.97997093201
22143,B,1,B-Group (Medium),70,40.5454545454545,942.879986286163
20950,C,1,B-Group (Medium),70,55.090909090909,319.369990974665
21360,A,1,B-Group (Medium),70,31.8181818181818,2180.84002017975
21060,C,1,B-Group (Medium),70,71.7272727272727,523.560008525848
22279,B,1,B-Group (Medium),69,48.4545454545454,997.399976491928
51014L,B,1,B-Group (Medium),69,113.8181818181818,1040.81003046036
21199,B,1,B-Group (Medium),69,30.6363636363636,602.359990119934
21873,C,1,B-Group (Medium),69,30.0,437.659997224808
20762,B,1,B-Group (Medium),69,26.7272727272727,727.939998865128
22266,C,1,B-Group (Medium),69,93.5714285714285,444.259985923767
22420,C,1,B-Group (Medium),69,87.8333333333333,234.949995040894
21719,C,1,B-Group (Medium),69,44.090909090909,433.810010910034
21219,B,1,B-Group (Medium),69,41.9090909090909,601.34999871254
17033,B,0,A-Group (Fast),69,298.1818181818181,867.839974492788
21518,C,1,B-Group (Medium),69,68.9090909090909,323.819993495941
22711,B,0,A-Group (Fast),68,308.3333333333333,776.99997574091
17165D,C,1,B-Group (Medium),68,50.5454545454545,528.719989538193
21845,B,1,B-Group (Medium),68,52.4545454545454,1923.04999518394
17084N,C,1,B-Group (Medium),68,108.3636363636363,255.709994196892
21016,C,1,B-Group (Medium),68,67.3636363636363,503.800004005432
35972,C,1,B-Group (Medium),68,28.6363636363636,455.129998683929
21812,B,1,B-Group (Medium),68,23.0,1342.40995788574
21066,B,1,B-Group (Medium),68,139.0,733.6899933815
21688,B,1,B-Group (Medium),68,41.7272727272727,1419.82001805305
21004,B,1,B-Group (Medium),68,12.0,603.81999874115
22256,B,1,B-Group (Medium),67,58.5454545454545,804.639990091324
35957,B,0,A-Group (Fast),67,199.5454545454545,619.089989334345
79190B,C,1,B-Group (Medium),67,63.0,276.439993470907
21424,B,1,B-Group (Medium),67,54.7272727272727,1433.18999862671
35001G,B,1,B-Group (Medium),67,45.9090909090909,1531.1300137043
22428,B,1,B-Group (Medium),67,27.1428571428571,1365.05996847153
21473,A,1,B-Group (Medium),67,12.8,2553.60009765625
35981C,C,1,B-Group (Medium),67,53.5454545454545,297.619997143745
21796,A,1,B-Group (Medium),67,36.0,2782.1900305748
22264,C,1,B-Group (Medium),67,39.7272727272727,400.020008683205
21723,C,1,B-Group (Medium),67,38.2727272727272,374.210009217262
22529,B,0,A-Group (Fast),67,191.25,610.619995951653
85184D,A,0,A-Group (Fast),67,831.2,4552.68988990784
20832,C,1,B-Group (Medium),66,53.2727272727272,520.510012984276
21427,B,1,B-Group (Medium),66,35.1818181818181,658.399992465973
22756,B,0,A-Group (Fast),66,167.3333333333333,605.659990310669
85164B,B,1,B-Group (Medium),66,14.1,1851.21999931335
22642,B,1,B-Group (Medium),66,137.5,1316.09996461868
21286,B,1,B-Group (Medium),66,65.090909090909,1212.51999187469
21085,B,0,A-Group (Fast),66,1716.375,1872.6799929738
21794,B,1,B-Group (Medium),66,18.0,1257.59999084473
21205,B,1,B-Group (Medium),66,35.5454545454545,1001.00997543335
21740,B,1,B-Group (Medium),66,33.5,698.010006666183
84352,B,1,B-Group (Medium),65,8.6363636363636,1630.88005828857
22615,C,0,A-Group (Fast),65,244.0,429.919988244772
84789,B,1,B-Group (Medium),65,19.3636363636363,757.970003128052
21256,C,1,B-Group (Medium),65,108.6666666666666,588.639999628067
22610,A,0,A-Group (Fast),65,336.1111111111111,2456.68007695675
21659,B,1,B-Group (Medium),65,10.8181818181818,1876.74997997284
20659,C,1,B-Group (Medium),65,16.3636363636363,244.139999628067
85177,B,1,B-Group (Medium),65,80.4545454545454,762.780020356178
21191,B,1,B-Group (Medium),65,53.5454545454545,1203.35999679565
22247,C,1,B-Group (Medium),65,56.6666666666666,424.630011796951
22400,B,1,B-Group (Medium),65,113.125,1130.4699985981
22048,B,0,A-Group (Fast),65,156.8181818181818,724.499977380037
75013B,C,1,B-Group (Medium),65,28.2727272727272,552.619993805885
21441,C,1,B-Group (Medium),65,44.5454545454545,344.930004954338
17181,B,1,B-Group (Medium),65,39.2222222222222,642.660002708435
35958,B,1,B-Group (Medium),65,90.4545454545454,860.120023965836
21379,C,1,B-Group (Medium),65,38.9090909090909,406.059995174408
22695,B,1,B-Group (Medium),64,131.0,757.840022087097
72484,B,0,A-Group (Fast),64,454.5,991.379992246628
22680,B,0,A-Group (Fast),64,155.6666666666666,597.609999895096
21808,B,1,B-Group (Medium),64,58.7272727272727,1544.59999895096
20986,C,1,B-Group (Medium),64,25.7272727272727,381.64999961853
84596J,C,1,B-Group (Medium),64,18.4545454545454,277.799999475479
84562A,B,1,B-Group (Medium),64,13.5454545454545,1210.22998523712
85093,B,1,B-Group (Medium),64,59.3636363636363,616.029996395111
84686,B,1,B-Group (Medium),64,30.4545454545454,931.71000289917
84569D,C,1,B-Group (Medium),64,38.7272727272727,561.899999380112
85188B,C,1,B-Group (Medium),64,67.0,592.180014371872
84249D,C,1,B-Group (Medium),64,91.4444444444444,347.299991339445
10125,B,1,B-Group (Medium),64,61.7272727272727,607.280014395714
85189,B,1,B-Group (Medium),64,145.75,959.450028657913
21187,B,1,B-Group (Medium),64,67.6363636363636,1203.95001316071
21550,B,1,B-Group (Medium),64,49.1666666666666,1565.50997066498
22705,B,0,A-Group (Fast),63,262.5,661.499979346991
22898,B,0,A-Group (Fast),63,237.5,892.550011873245
79164,A,0,A-Group (Fast),63,164.8181818181818,2235.28998708725
84989B,C,1,B-Group (Medium),63,113.2222222222222,522.949998676777
20780,B,1,B-Group (Medium),63,15.4545454545454,938.870001792908
22040,B,0,A-Group (Fast),63,184.090909090909,812.499981373549
21991,B,1,B-Group (Medium),63,40.8181818181818,796.830002784729
21824,B,1,B-Group (Medium),63,56.2727272727272,887.83002448082
84466,B,0,A-Group (Fast),63,242.0,1290.85998606682
85188A,C,1,B-Group (Medium),63,125.0,546.800013780594
21391,B,1,B-Group (Medium),63,29.1818181818181,695.379971027374
21825,B,1,B-Group (Medium),63,55.0,867.590023756027
21279,B,0,A-Group (Fast),63,311.1818181818181,1292.16999268532
84918,B,1,B-Group (Medium),63,20.8,995.119980812073
21884,C,1,B-Group (Medium),63,23.7272727272727,229.129993796349
22840,B,0,A-Group (Fast),63,227.0,1696.64995670319
21282,B,1,B-Group (Medium),63,28.6363636363636,1360.03000259399
22438,B,1,B-Group (Medium),62,50.2857142857142,697.700016736984
84508A,A,0,A-Group (Fast),62,195.7272727272727,4577.16980004311
35095B,C,1,B-Group (Medium),62,76.3636363636363,318.089990407228
22766,B,0,A-Group (Fast),62,326.0,964.66001534462
84968F,B,1,B-Group (Medium),62,9.090909090909,1398.3400080204
21425,B,1,B-Group (Medium),62,37.7272727272727,938.810004234314
72800F,B,1,B-Group (Medium),62,73.8181818181818,1034.69000029564
20654,C,1,B-Group (Medium),62,19.1818181818181,266.809998512268
84678,B,1,B-Group (Medium),62,36.8181818181818,810.329990386963
77101A,B,1,B-Group (Medium),62,62.2727272727272,815.269976854324
22181,B,1,B-Group (Medium),62,74.6363636363636,676.890020370483
22248,C,1,B-Group (Medium),62,40.1,360.260008215904
85124B,B,1,B-Group (Medium),62,22.9090909090909,659.139986276627
21690,B,1,B-Group (Medium),62,17.3636363636363,739.589999437332
21629,B,1,B-Group (Medium),62,9.5454545454545,1281.36995029449
21696,B,1,B-Group (Medium),62,40.4545454545454,1336.8200199604
21536,C,1,B-Group (Medium),61,55.25,474.739979743958
20735,B,1,B-Group (Medium),61,54.0,614.150007367134
47585A,B,1,B-Group (Medium),61,72.6363636363636,1398.27000141144
84797A,A,1,B-Group (Medium),61,71.2857142857142,3560.09001541138
22938,B,0,A-Group (Fast),61,507.5,1829.89001059532
21792,B,1,B-Group (Medium),61,14.3,972.909996032715
37464,C,1,B-Group (Medium),61,23.0,343.609994888306
21017,C,1,B-Group (Medium),61,51.0,433.170004010201
37340,B,0,A-Group (Fast),61,990.181818181818,1922.00001847744
79323G,B,1,B-Group (Medium),61,62.8,2007.87996578217
84761,B,1,B-Group (Medium),61,27.6,768.849986076355
22679,C,1,B-Group (Medium),61,152.6666666666666,583.839999914169
22448,B,1,B-Group (Medium),61,60.625,1539.00998830795
