order_date,invoice_no,stock_code,category,quantity,price
01/14/2010,494471,17091J,Others,36,0.38
01/14/2010,494471,22199,Others,1,4.25
01/14/2010,494471,22201,Others,1,4.25
01/14/2010,494471,22202,Others,1,3.75
01/14/2010,494471,22204,Others,1,3.75
01/14/2010,494471,22203,Others,1,3.75
01/14/2010,494471,84990,Others,3,0.55
01/14/2010,494471,21977,Others,6,0.55
01/14/2010,494471,84991,Others,6,0.55
01/14/2010,494471,21975,Others,6,0.55
01/14/2010,494471,84576,Others,1,5.95
01/14/2010,494471,84575B,Others,1,5.95
01/14/2010,494471,84520D,Others,2,0.85
01/14/2010,494471,21077,Others,2,0.85
01/14/2010,494471,21080,Others,2,0.85
01/14/2010,494471,21357,Others,2,1.25
01/14/2010,494471,21358,Others,2,1.25
01/14/2010,494471,21354,Others,2,1.25
01/14/2010,494471,21355,Others,2,1.25
01/14/2010,494471,21356,Others,2,1.25
01/14/2010,494471,84050,Others,3,1.65
01/14/2010,494471,84380,Others,2,1.25
01/14/2010,494471,84378,Others,3,1.25
01/14/2010,494471,84375,Others,2,1.95
01/14/2010,494471,82482,Others,2,2.55
01/14/2010,494471,82494L,Others,2,2.95
01/14/2010,494471,22353,Others,2,2.55
01/14/2010,494471,22352,Others,2,2.55
01/14/2010,494471,21700,Others,12,0.85
01/14/2010,494471,21729,Others,1,3.25
01/14/2010,494471,21755,Others,1,5.95
01/14/2010,494471,21754,Others,1,5.95
01/14/2010,494471,22120,Others,1,9.95
01/14/2010,494471,22367,Others,2,1.95
01/14/2010,494471,85231L,Others,2,0.85
01/14/2010,494471,85231E,Others,2,0.85
01/14/2010,494471,47567B,Others,50,4.65
01/14/2010,494471,47570B,Others,3,10.65
01/14/2010,494471,47579,Others,2,2.1
01/14/2010,494471,47570,Others,2,10.65
01/14/2010,494471,47568,Others,3,2.1
01/14/2010,494471,47556B,Others,3,2.95
01/14/2010,494471,22309,Others,2,2.55
01/14/2010,494471,22308,Others,2,2.55
01/14/2010,494471,21042,Others,1,5.95
01/14/2010,494471,21157,Others,2,2.1
01/14/2010,494471,21035,Others,1,2.95
01/14/2010,494471,21156,Others,2,1.95
01/14/2010,494471,21155,Others,5,2.1
01/14/2010,494471,21039,Others,3,2.55
01/14/2010,494471,21154,Others,3,1.25
01/14/2010,494471,21153,Others,3,10.65
01/14/2010,494471,84997D,Others,72,3.39
01/14/2010,494471,85099F,Others,4,1.95
01/14/2010,494471,85099B,Others,4,1.95
01/14/2010,494471,20713,Others,5,1.95
01/14/2010,494471,21929,Others,4,1.95
01/14/2010,494471,21928,Others,1,1.95
01/14/2010,494471,20718,Others,1,1.25
01/14/2010,494471,22356,Others,2,0.85
01/14/2010,494471,21974,Others,1,1.45
01/14/2010,494471,84985A,Others,1,1.45
01/14/2010,494471,21214,Others,1,1.45
01/14/2010,494471,21210,Others,1,1.45
01/14/2010,494471,84987,Others,1,1.45
01/14/2010,494471,84988,Others,1,1.45
01/14/2010,494471,21900,Others,5,0.65
01/14/2010,494471,21901,Others,5,0.65
01/14/2010,494471,84997B,Others,5,3.75
01/14/2010,494471,84997C,Others,5,3.75
01/14/2010,494471,22313,Others,1,4.95
01/14/2010,494471,20658,Others,1,1.25
01/14/2010,494471,20654,Others,1,1.25
01/14/2010,494471,20655,Others,1,1.25
01/14/2010,494471,21241,Others,4,0.85
01/14/2010,494471,21240,Others,4,0.85
01/14/2010,494471,35810B,Others,2,2.1
01/14/2010,494471,35809B,Others,4,2.1
01/14/2010,494471,22283,Others,2,7.95
01/14/2010,494471,21482,Others,2,2.95
01/14/2010,494471,21481,Others,2,2.95
01/14/2010,494471,21484,Others,2,3.45
01/14/2010,494471,22328,Others,2,2.95
01/14/2010,494471,22326,Others,2,2.95
01/14/2010,494471,22329,Others,2,1.65
01/14/2010,494471,22200,Others,1,4.25
01/14/2010,494473,21411,Others,3,4.25
01/14/2010,494473,21247,Others,12,1.49
01/14/2010,494473,21702,Others,24,1.69
01/14/2010,494473,21699,Others,24,1.69
01/14/2010,494473,21697,Others,12,1.69
01/14/2010,494473,84839,Others,4,6.75
01/14/2010,494473,22122,Others,12,2.95
01/14/2010,494473,22178,Others,12,1.25
01/14/2010,494473,85123A,Others,64,2.55
01/14/2010,494473,21283,Others,3,3.25
01/14/2010,494473,85175,Others,16,0.42
01/14/2010,494473,72351A,Others,12,2.1
01/14/2010,494473,84879,Others,8,1.69
01/14/2010,494473,22173,Others,8,2.95
01/14/2010,494473,20730,Others,10,1.25
01/14/2010,494473,21937,Others,5,2.95
01/14/2010,494473,85099B,Others,10,1.95
01/14/2010,494473,20725,Others,10,1.65
01/14/2010,494473,22281,Others,2,5.95
01/14/2010,494473,22021,Others,6,1.65
01/14/2010,494473,85206A,Others,6,1.65
01/14/2010,494473,85188A,Others,24,0.85
01/14/2010,494473,22033,Others,12,0.42
01/14/2010,494473,22032,Others,12,0.42
01/14/2010,494473,22030,Others,12,0.42
01/14/2010,494473,22028,Others,12,0.42
01/14/2010,494473,22024,Others,12,0.42
01/14/2010,494473,21410,Others,3,4.25
01/14/2010,494473,21333,Others,6,2.95
01/14/2010,494473,21274,Others,2,12.75
01/14/2010,494473,21080,Others,12,0.85
01/14/2010,494473,37370,Others,12,1.25
01/14/2010,494473,21700,Others,12,0.85
01/14/2010,494473,85220,Others,24,1.65
01/14/2010,494473,85150,Others,6,2.55
01/14/2010,494473,21078,Others,12,0.85
01/14/2010,494473,85218,Others,24,1.45
01/14/2010,494473,21281,Others,6,2.55
01/14/2010,494473,21280,Others,6,2.55
01/14/2010,494473,21279,Others,6,2.55
01/14/2010,494473,21278,Others,6,2.55
01/14/2010,494473,85232A,Others,3,4.95
01/14/2010,494475,17108D,Others,6,0.42
01/14/2010,494475,84247H,Others,1,2.95
01/14/2010,494475,22111,Others,2,4.95
01/14/2010,494475,82482,Others,3,2.55
01/14/2010,494475,21593,Others,6,1.25
01/14/2010,494475,21985,Others,12,0.29
01/14/2010,494475,84707A,Others,1,9.95
01/14/2010,494475,20669,Others,5,1.25
01/14/2010,494475,22082,Others,2,1.65
01/14/2010,494475,84247G,Others,12,0.42
01/14/2010,494475,85123A,Others,2,2.95
01/14/2010,494475,17109B,Others,2,1.69
01/14/2010,494475,20829,Others,1,2.1
01/14/2010,494475,21391,Others,3,2.1
01/14/2010,494475,84535A,Others,6,0.65
01/14/2010,494475,84709B,Others,2,5.95
01/14/2010,494475,22111,Others,3,4.95
01/14/2010,494475,85184C,Others,1,2.95
01/14/2010,494475,85231L,Others,4,0.85
01/14/2010,494475,85066,Others,1,12.75
01/14/2010,494476,22294,Others,24,1.25
01/14/2010,494476,22297,Others,24,1.25
01/14/2010,494476,84836,Others,12,1.25
01/14/2010,494476,21390,Others,24,1.25
01/14/2010,494476,85199S,Others,24,0.42
01/14/2010,494476,20712,Others,20,1.95
01/14/2010,494476,20713,Others,20,1.95
01/14/2010,494476,21931,Others,20,1.95
01/14/2010,494476,85099B,Others,20,1.95
01/14/2010,494476,22147,Others,12,1.45
01/14/2010,494476,20991,Others,144,0.55
01/14/2010,494478,21563,Others,2,2.95
01/14/2010,494478,15056N,Others,12,5.95
01/14/2010,494478,48138,Others,10,5.95
01/14/2010,494478,84029E,Others,5,3.75
01/14/2010,494478,84970L,Others,24,0.95
01/14/2010,494478,84832,Others,25,0.85
01/14/2010,494478,21165,Others,48,1.45
01/14/2010,494478,21908,Others,12,2.1
01/14/2010,494478,82600,Others,12,2.1
01/14/2010,494478,85150,Others,12,2.55
01/14/2010,494478,82583,Others,12,2.1
01/14/2010,494478,21729,Others,13,3.25
01/14/2010,494478,79067,Others,7,3.75
01/14/2010,494478,84378,Others,34,1.25
01/14/2010,494478,22111,Others,12,4.95
01/14/2010,494478,21485,Others,12,4.95
01/14/2010,494478,84029G,Others,24,3.39
01/14/2010,494478,21175,Others,48,1.85
01/14/2010,494478,21181,Others,48,1.85
01/14/2010,494478,35004C,Others,24,4.65
01/14/2010,494479,46000M,Others,2,1.55
01/14/2010,494479,22326,Others,4,2.95
01/14/2010,494479,22265,Others,10,0.65
01/14/2010,494479,22262,Others,10,0.85
01/14/2010,494479,21900,Others,10,0.65
01/14/2010,494479,22367,Others,4,1.95
01/14/2010,494479,21355,Others,10,1.25
01/14/2010,494479,21190,Others,10,1.65
01/14/2010,494479,85086A,Others,12,0.85
01/14/2010,494479,84378,Others,12,1.25
01/14/2010,494479,21871,Others,6,1.25
01/14/2010,494479,21658,Others,3,3.95
01/14/2010,494479,22069,Others,2,1.65
01/14/2010,494479,21875,Others,6,1.25
01/14/2010,494479,21877,Others,6,1.25
01/14/2010,494479,85017A,Others,10,0.85
01/14/2010,494479,20914,Others,5,2.95
01/14/2010,494479,21665,Others,6,0.65
01/14/2010,494479,21665,Others,12,0.65
01/14/2010,494479,22203,Others,2,3.75
01/14/2010,494479,21539,Others,1,4.95
01/14/2010,494479,16015,Others,10,0.5
01/14/2010,494479,21985,Others,12,0.29
01/14/2010,494479,72484,Others,12,1.25
01/14/2010,494479,82494L,Others,6,2.95
01/14/2010,494479,22191,Others,1,8.5
01/14/2010,494479,22189,Others,3,3.95
01/14/2010,494479,22082,Others,5,1.65
01/14/2010,494479,20791,Others,5,12.75
01/14/2010,494479,22080,Others,5,1.65
01/14/2010,494479,22109,Others,3,3.75
01/14/2010,494479,85042,Others,4,4.95
01/14/2010,494479,21755,Others,6,5.95
01/14/2010,494479,21754,Others,2,5.95
01/14/2010,494479,22092,Others,2,1.25
01/14/2010,494479,22098,Others,2,1.25
01/14/2010,494479,22099,Others,2,1.25
01/14/2010,494479,85047,Others,5,6.35
01/14/2010,494479,22035,Others,12,0.42
01/14/2010,494479,21506,Others,12,0.42
01/14/2010,494479,22027,Others,12,0.42
01/14/2010,494479,85018A,Others,3,4.25
01/14/2010,494479,21622,Others,2,4.95
01/14/2010,494479,20712,Others,10,1.95
01/14/2010,494479,85099F,Others,10,1.95
01/14/2010,494479,85099B,Others,10,1.95
01/14/2010,494479,85099C,Others,10,1.95
01/14/2010,494479,79320,Others,2,4.95
01/14/2010,494479,16169P,Others,25,0.42
01/14/2010,494479,22151,Others,24,0.42
01/14/2010,494479,84992,Others,24,0.55
01/14/2010,494479,84946,Others,6,1.25
01/14/2010,494479,84978,Others,6,1.25
01/14/2010,494479,84879,Others,16,1.69
01/14/2010,494479,21156,Others,5,1.95
01/14/2010,494479,22114,Others,2,3.95
01/14/2010,494479,22111,Others,2,4.95
01/14/2010,494479,84029E,Others,3,3.75
01/14/2010,494479,21482,Others,2,2.95
01/14/2010,494479,21481,Others,2,2.95
01/14/2010,494479,21485,Others,2,4.95
01/14/2010,494479,21488,Others,2,3.95
01/14/2010,494479,22329,Others,4,1.65
01/14/2010,494479,84988,Others,4,1.45
01/14/2010,494479,21929,Others,10,1.95
01/14/2010,494479,21524,Others,1,6.75
01/14/2010,494479,48194,Others,1,6.75
01/14/2010,494479,48187,Others,1,6.75
01/14/2010,494479,22366,Others,2,6.75
01/14/2010,494479,22348,Others,10,0.85
01/14/2010,494479,79323W,Others,4,6.75
01/14/2010,494479,21593,Others,6,1.25
01/14/2010,494479,21592,Others,6,1.25
01/14/2010,494479,21790,Others,10,0.85
01/14/2010,494479,21497,Others,25,0.42
01/14/2010,494480,35809A,Others,2,2.1
01/14/2010,494480,35810A,Others,2,2.1
01/14/2010,494480,35811A,Others,2,2.1
01/14/2010,494480,22327,Others,1,2.95
01/14/2010,494480,22329,Others,1,1.65
01/14/2010,494480,22328,Others,1,2.95
01/14/2010,494480,84510B,Others,5,1.25
01/14/2010,494480,84510B,Others,2,1.25
01/14/2010,494480,22358,Others,1,2.95
01/14/2010,494480,22055,Others,2,1.65
01/14/2010,494480,21539,Others,3,4.95
01/14/2010,494480,84378,Others,2,1.25
01/14/2010,494480,85180A,Others,2,4.65
01/14/2010,494480,22133,Others,1,0.85
01/14/2010,494480,22132,Others,1,0.85
01/14/2010,494480,22357,Others,1,4.25
01/14/2010,494480,22367,Others,2,1.95
01/14/2010,494480,72760B,Others,2,9.95
01/14/2010,494480,84029E,Others,1,3.75
01/14/2010,494480,21218,Others,1,3.75
01/14/2010,494480,21531,Others,2,2.55
01/14/2010,494480,21485,Others,1,4.95
01/14/2010,494480,47556B,Others,5,2.95
01/14/2010,494480,47570B,Others,2,10.65
01/14/2010,494480,21528,Others,1,6.95
01/14/2010,494480,22072,Others,1,3.75
01/14/2010,494480,21537,Others,2,4.25
01/14/2010,494480,85184C,Others,1,2.95
01/14/2010,494480,21985,Others,12,0.29
01/14/2010,494480,84946,Others,6,1.25
01/14/2010,494480,21733,Others,5,2.95
01/14/2010,494480,84839,Others,1,6.75
01/14/2010,494480,21843,Others,2,10.95
01/14/2010,494480,82551,Others,3,1.25
01/14/2010,494480,82482,Others,24,2.55
01/14/2010,494480,82552,Others,10,1.25
01/14/2010,494480,82581,Others,12,0.55
01/14/2010,494480,21901,Others,5,0.65
01/14/2010,494480,85123A,Others,1,2.95
01/14/2010,494480,84971S,Others,24,0.85
01/14/2010,494480,82613A,Others,1,1.25
01/14/2010,494480,84849D,Others,1,1.69
01/14/2010,494480,82583,Others,5,2.1
01/14/2010,494480,85152,Others,3,2.1
01/14/2010,494480,82599,Others,4,2.1
01/14/2010,494480,85117,Others,8,1.65
01/14/2010,494480,84837,Others,1,12.75
01/14/2010,494480,20814,Others,7,1.25
01/14/2010,494480,82486,Others,2,7.95
01/14/2010,494480,21768,Others,3,14.95
01/14/2010,494480,21781,Others,4,14.95
01/14/2010,494480,21777,Others,2,7.95
01/14/2010,494480,21257,Others,2,7.95
01/14/2010,494480,21624,Others,1,5.95
01/14/2010,494480,22348,Others,2,0.85
01/14/2010,494480,21947,Others,1,1.25
01/14/2010,494480,21622,Others,2,4.95
01/14/2010,494480,84791,Others,1,2.95
01/14/2010,494480,85067,Others,3,16.95
01/14/2010,494480,84627,Others,1,5.95
01/14/2010,494480,21411,Others,1,4.25
01/14/2010,494480,85067,Others,1,18.95
01/14/2010,494480,35965,Others,1,2.95
01/14/2010,494480,21677,Others,6,0.85
01/14/2010,494480,85099C,Others,2,1.95
01/14/2010,494480,85099B,Others,5,1.95
01/14/2010,494480,85099C,Others,3,1.95
01/14/2010,494480,48187,Others,1,6.75
01/14/2010,494480,48194,Others,1,6.75
01/14/2010,494480,48138,Others,1,6.75
01/14/2010,494480,22415,Others,1,7.95
01/14/2010,494480,21621,Others,2,8.5
01/14/2010,494480,21723,Others,2,0.85
01/14/2010,494480,20750,Others,2,7.95
01/14/2010,494480,85130A,Others,6,1.65
01/14/2010,494480,85061W,Others,8,0.85
01/14/2010,494480,84975,Others,2,1.69
01/14/2010,494480,84832,Others,2,0.85
01/14/2010,494480,22196,Others,3,0.85
01/14/2010,494480,22196,Others,1,0.85
01/14/2010,494480,22195,Others,1,1.65
01/14/2010,494480,22136,Others,1,1.65
01/14/2010,494480,21563,Others,1,2.95
01/14/2010,494480,21564,Others,1,2.95
01/14/2010,494480,21390,Others,11,1.25
01/14/2010,494480,21355,Others,1,1.25
01/14/2010,494480,85053,Others,6,2.1
01/14/2010,494480,22066,Others,2,1.45
01/14/2010,494480,84050,Others,2,1.65
01/14/2010,494480,70006,Others,2,1.65
01/14/2010,494480,84510B,Others,1,1.25
01/14/2010,494480,47567B,Others,1,5.95
01/14/2010,494480,84832,Others,17,0.85
01/14/2010,494480,85123A,Others,2,2.95
01/14/2010,494480,84893,Others,1,5.95
01/14/2010,494482,22045,Others,25,0.42
01/14/2010,494482,48189,Others,10,5.95
01/14/2010,494482,22047,Others,25,0.42
01/14/2010,494482,21895,Others,12,4.25
01/14/2010,494482,21894,Others,60,1.06
01/14/2010,494482,85177,Others,72,0.85
01/14/2010,494481,22173,Others,8,2.55
01/14/2010,494481,22189,Others,10,3.39
01/14/2010,494481,22291,Others,24,1.25
01/14/2010,494481,22352,Others,6,2.1
01/14/2010,494481,21935,Others,10,1.45
01/14/2010,494481,82482,Others,12,2.1
01/14/2010,494481,82494L,Others,12,2.55
01/14/2010,494481,21523,Others,4,5.95
01/14/2010,494481,21955,Others,6,5.95
01/14/2010,494481,15056BL,Others,6,4.95
01/14/2010,494481,20679,Others,6,4.95
01/14/2010,494481,22087,Others,6,2.55
01/14/2010,494482,84832,Others,6,0.85
01/14/2010,494482,20980,Others,16,1.25
01/14/2010,494482,84375,Others,12,1.95
01/14/2010,494482,20978,Others,16,1.25
01/14/2010,494482,22300,Others,6,2.55
01/14/2010,494482,22302,Others,6,2.55
01/14/2010,494482,22029,Others,24,0.42
01/14/2010,494482,21509,Others,24,0.42
01/14/2010,494482,21506,Others,24,0.42
01/14/2010,494482,71459,Others,24,0.85
01/14/2010,494482,21653,Others,12,2.1
01/14/2010,494482,84378,Others,12,1.25
01/14/2010,494482,16016,Others,10,0.85
01/14/2010,494482,16015,Others,10,0.5
01/14/2010,494482,16014,Others,10,0.42
01/14/2010,494482,21896,Others,12,2.1
01/14/2010,494482,22091,Others,6,1.25
01/14/2010,494482,21795,Others,1,12.75
01/14/2010,494482,21796,Others,1,12.75
01/14/2010,494482,21497,Others,25,0.42
01/14/2010,494482,85176,Others,72,0.85
01/14/2010,494482,21100,Others,10,1.65
01/14/2010,494482,22036,Others,24,0.42
01/14/2010,494482,22195,Others,6,1.65
01/14/2010,494482,84212,Others,144,0.65
01/14/2010,494482,21186,Others,48,1.45
01/14/2010,494482,21058,Others,24,0.85
01/14/2010,494482,21059,Others,24,0.85
01/14/2010,494482,22088,Others,6,2.95
01/14/2010,494482,22087,Others,6,2.95
01/14/2010,494482,22083,Others,6,2.95
01/14/2010,494482,79323W,Others,6,6.75
01/14/2010,494482,48138,Others,30,5.95
01/14/2010,494481,21934,Others,10,1.45
01/14/2010,494481,85099C,Others,10,1.65
01/14/2010,494481,22275,Others,8,7.65
01/14/2010,494481,21733,Others,12,2.55
01/14/2010,494481,85123A,Others,12,2.55
01/14/2010,494481,15056N,Others,6,4.95
01/14/2010,494481,82483,Others,4,4.95
01/14/2010,494481,82486,Others,4,6.95
01/14/2010,494483,85099C,Others,6,1.95
01/14/2010,494483,85099F,Others,6,1.95
01/14/2010,494483,20713,Others,4,1.95
01/14/2010,494483,22125,Others,10,5.95
01/14/2010,494483,21485,Others,6,4.95
01/14/2010,494483,22112,Others,6,4.95
01/14/2010,494483,22111,Others,8,4.95
01/14/2010,494483,51020B,Others,2,1.25
01/14/2010,494483,20679,Others,5,5.95
01/14/2010,494483,15056N,Others,9,5.95
01/14/2010,494483,15056BL,Others,6,5.95
01/14/2010,494483,15056P,Others,3,5.95
01/14/2010,494483,85014A,Others,6,5.95
01/14/2010,494483,85014B,Others,7,5.95
01/14/2010,494483,85014C,Others,6,5.95
01/14/2010,494483,85014D,Others,4,5.95
01/14/2010,494483,48195,Others,4,6.75
01/14/2010,494483,48184,Others,4,6.75
01/14/2010,494483,48111,Others,3,6.75
01/14/2010,494483,48129,Others,3,6.75
01/14/2010,494483,48187,Others,4,6.75
01/14/2010,494483,48188,Others,4,6.75
01/14/2010,494483,20685,Others,4,6.75
01/14/2010,494483,48173C,Others,3,6.75
01/14/2010,494483,48138,Others,4,6.75
01/14/2010,494483,79323P,Others,2,6.75
01/14/2010,494483,79323LP,Others,2,6.75
01/14/2010,494483,79323GR,Others,2,6.75
01/14/2010,494483,79323W,Others,4,6.75
01/14/2010,494483,21621,Others,10,8.5
01/14/2010,494483,47503K,Others,12,1.95
01/14/2010,494483,85040B,Others,12,1.65
01/14/2010,494483,85040A,Others,12,1.65
01/14/2010,494483,85041,Others,6,1.65
01/14/2010,494483,85099B,Others,6,1.95
01/14/2010,494483,20711,Others,7,1.95
01/14/2010,494484,85099B,Others,100,1.65
01/14/2010,494484,17091A,Others,36,0.38
01/14/2010,494484,17091J,Others,36,0.38
01/14/2010,494484,72484,Others,48,0.38
01/14/2010,494484,35971,Others,8,1.25
01/14/2010,494484,35971,Others,2,1.25
01/14/2010,494484,84459A,Others,5,1.49
01/14/2010,494484,35973,Others,1,1.25
01/14/2010,494484,35971,Others,1,1.25
01/14/2010,494484,35973,Others,3,1.25
01/14/2010,494484,22056,Others,2,1.49
01/14/2010,494484,84970S,Others,6,0.85
01/14/2010,494484,84791,Others,2,2.95
01/14/2010,494484,21446,Others,1,1.25
01/14/2010,494484,22318,Others,3,2.95
01/14/2010,494484,22321,Others,24,0.85
01/14/2010,494484,72232,Others,24,0.19
01/14/2010,494484,21733,Others,6,2.95
01/14/2010,494484,84978,Others,6,1.25
01/14/2010,494484,21446,Others,3,1.25
01/14/2010,494484,22066,Others,4,1.45
01/14/2010,494484,22054,Others,4,1.65
01/14/2010,494490,82482,Others,12,2.1
01/14/2010,494490,82494L,Others,12,2.55
01/14/2010,494490,21523,Others,4,5.95
01/14/2010,494490,21955,Others,4,5.95
01/14/2010,494490,15056BL,Others,6,4.95
01/14/2010,494490,20679,Others,6,4.95
01/14/2010,494490,22087,Others,6,2.55
01/14/2010,494490,22173,Others,8,2.55
01/14/2010,494490,22189,Others,8,3.39
01/14/2010,494490,22291,Others,24,1.25
01/14/2010,494490,22352,Others,6,2.1
01/14/2010,494490,21935,Others,10,1.45
01/14/2010,494490,21934,Others,10,1.45
01/14/2010,494490,85099C,Others,10,1.65
01/14/2010,494490,22275,Others,6,7.65
01/14/2010,494490,21733,Others,12,2.55
01/14/2010,494490,85123A,Others,12,2.55
01/14/2010,494490,15056N,Others,6,4.95
01/14/2010,494490,82483,Others,4,4.95
01/14/2010,494490,82486,Others,4,6.95
01/14/2010,494495,84247L,Others,8,0.84
01/14/2010,494495,84249D,Others,2,0.84
01/14/2010,494495,84251G,Others,2,0.84
01/14/2010,494495,84251J,Others,1,0.84
01/14/2010,494495,84380,Others,1,2.51
01/14/2010,494495,84510A,Others,1,2.51
01/14/2010,494495,84535A,Others,1,1.49
01/14/2010,494495,84536A,Others,1,0.81
01/14/2010,494495,84596B,Others,2,1.66
01/14/2010,494495,85199S,Others,3,0.81
01/14/2010,494495,85202,Others,2,0.84
01/14/2010,494495,90016C,Others,1,8.49
01/14/2010,494495,90098,Others,1,1.66
01/14/2010,494495,90120C,Others,1,4.24
01/14/2010,494495,90120D,Others,2,4.24
01/14/2010,494495,90129B,Others,1,1.66
01/14/2010,494495,90138,Others,1,5.51
01/14/2010,494495,90161B,Others,1,5.09
01/14/2010,494495,90166,Others,1,4.24
01/14/2010,494495,90169,Others,1,2.54
01/14/2010,494495,90175D,Others,1,9.34
01/14/2010,494495,90200D,Others,1,4.24
01/14/2010,494495,90205A,Others,1,1.69
01/14/2010,494495,90205C,Others,1,1.69
01/14/2010,494495,90211B,Others,1,5.94
01/14/2010,494495,15036,Others,1,1.28
01/14/2010,494495,16207B,Others,3,2.51
01/14/2010,494495,16244B,Others,2,4.21
01/14/2010,494495,16254,Others,2,1.66
01/14/2010,494495,18097C,Others,6,2.51
01/14/2010,494495,20615,Others,1,1.66
01/14/2010,494495,20619,Others,2,1.66
01/14/2010,494495,20652,Others,8,0.85
01/14/2010,494495,20653,Others,1,0.85
01/14/2010,494495,20657,Others,2,0.85
01/14/2010,494495,20679,Others,1,12.72
01/14/2010,494495,20682,Others,4,6.77
01/14/2010,494495,20685,Others,1,13.57
01/14/2010,494495,20694,Others,1,2.51
01/14/2010,494495,20701,Others,1,4.21
01/14/2010,494495,20704,Others,1,5.91
01/14/2010,494495,20705,Others,1,5.91
01/14/2010,494495,20711,Others,2,4.21
01/14/2010,494495,20713,Others,1,4.21
01/14/2010,494495,20717,Others,1,2.51
01/14/2010,494495,20723,Others,1,1.66
01/14/2010,494495,20724,Others,1,1.66
01/14/2010,494495,20725,Others,1,4.21
01/14/2010,494495,20729,Others,21,0.85
01/14/2010,494495,48188,Others,1,13.57
01/14/2010,494495,48195,Others,1,13.57
01/14/2010,494495,70006,Others,5,1.66
01/14/2010,494495,70007,Others,2,1.66
01/14/2010,494495,71028B,Others,2,3.36
01/14/2010,494495,72129,Others,1,1.66
