stock_code,x_coordinate,y_coordinate,cluster_name,abc_class,slot_id
84425A,26,65,C-Group (Slow),C,3324
90156,27,64,C-Group (Slow),C,3325
90138,28,63,C-Group (Slow),C,3326
84921,29,62,C-Group (Slow),C,3327
85018B,30,61,C-Group (Slow),C,3328
84706B,31,60,C-Group (Slow),C,3329
21266,32,59,C-Group (Slow),C,3330
90121B,33,58,C-Group (Slow),C,3331
17084A,34,57,C-Group (Slow),C,3332
90124A,35,56,C-Group (Slow),C,3333
35911B,36,55,C-Group (Slow),C,3334
37491C,37,54,C-Group (Slow),C,3335
90067A,38,53,C-Group (Slow),C,3336
84806A,39,52,C-Group (Slow),C,3337
71215,40,51,C-Group (Slow),C,3338
84744,41,50,C-Group (Slow),C,3339
90101,42,49,C-Group (Slow),C,3340
85019C,43,48,C-Group (Slow),C,3341
90023,44,47,C-Group (Slow),C,3342
21337,45,46,C-Group (Slow),C,3343
84875A,46,45,C-Group (Slow),C,3344
90214F,47,44,C-Group (Slow),C,3345
17012D,48,43,C-Group (Slow),C,3346
37491D,49,42,C-Group (Slow),C,3347
84414B,8,84,C-Group (Slow),C,3348
84906,9,83,C-Group (Slow),C,3349
35607B,10,82,C-Group (Slow),C,3350
84586L,11,81,C-Group (Slow),C,3351
62086A,12,80,C-Group (Slow),C,3352
90162D,13,79,C-Group (Slow),C,3353
20860,14,78,C-Group (Slow),C,3354
79413,15,77,C-Group (Slow),C,3355
90123A,16,76,C-Group (Slow),C,3356
90196B,17,75,C-Group (Slow),C,3357
21353,18,74,C-Group (Slow),C,3358
84613C,19,73,C-Group (Slow),C,3359
90036D,20,72,C-Group (Slow),C,3360
90028,21,71,C-Group (Slow),C,3361
90190B,22,70,C-Group (Slow),C,3362
85179A,23,69,C-Group (Slow),C,3363
84509e,24,68,C-Group (Slow),C,3364
84816,25,67,C-Group (Slow),B,3365
90036F,26,66,C-Group (Slow),C,3366
90179C,27,65,C-Group (Slow),C,3367
37489A,28,64,C-Group (Slow),C,3368
85024B,29,63,C-Group (Slow),C,3369
90162C,30,62,C-Group (Slow),C,3370
78033,31,61,C-Group (Slow),C,3371
22794,32,60,C-Group (Slow),C,3372
90033,33,59,C-Group (Slow),C,3373
90199D,34,58,C-Group (Slow),C,3374
20953,35,57,C-Group (Slow),C,3375
90026A,36,56,C-Group (Slow),C,3376
90150,37,55,C-Group (Slow),C,3377
90036C,38,54,C-Group (Slow),C,3378
90130A,39,53,C-Group (Slow),C,3379
84877A,40,52,C-Group (Slow),C,3380
90084,41,51,C-Group (Slow),C,3381
71495B,42,50,C-Group (Slow),C,3382
35233,43,49,C-Group (Slow),C,3383
90079,44,48,C-Group (Slow),C,3384
90146,45,47,C-Group (Slow),C,3385
22762,46,46,C-Group (Slow),C,3386
90191,47,45,C-Group (Slow),C,3387
84548,48,44,C-Group (Slow),C,3388
20847,49,43,C-Group (Slow),C,3389
44241C,9,84,C-Group (Slow),C,3390
90019B,10,83,C-Group (Slow),C,3391
84858A,11,82,C-Group (Slow),C,3392
71495A,12,81,C-Group (Slow),C,3393
35637C,13,80,C-Group (Slow),C,3394
17012F,14,79,C-Group (Slow),C,3395
90123B,15,78,C-Group (Slow),C,3396
84367,16,77,C-Group (Slow),C,3397
72369A,17,76,C-Group (Slow),C,3398
84226,18,75,C-Group (Slow),C,3399
90205C,19,74,C-Group (Slow),C,3400
90016A,20,73,C-Group (Slow),C,3401
16206B,21,72,C-Group (Slow),C,3402
20667,22,71,C-Group (Slow),C,3403
90037D,23,70,C-Group (Slow),C,3404
84926E,24,69,C-Group (Slow),C,3405
35633B,25,68,C-Group (Slow),C,3406
90210A,26,67,C-Group (Slow),C,3407
72821,27,66,C-Group (Slow),C,3408
37491A,28,65,C-Group (Slow),C,3409
90040C,29,64,C-Group (Slow),C,3410
35610A,30,63,C-Group (Slow),C,3411
90037C,31,62,C-Group (Slow),C,3412
62074B,32,61,C-Group (Slow),C,3413
90011B,33,60,C-Group (Slow),C,3414
84251B,34,59,C-Group (Slow),C,3415
40005B,35,58,C-Group (Slow),C,3416
20887,36,57,C-Group (Slow),C,3417
85225,37,56,C-Group (Slow),C,3418
35912B,38,55,C-Group (Slow),C,3419
90054,39,54,C-Group (Slow),C,3420
17091F,40,53,C-Group (Slow),C,3421
71510,41,52,C-Group (Slow),C,3422
85079,42,51,C-Group (Slow),C,3423
21596,43,50,C-Group (Slow),C,3424
84614A,44,49,C-Group (Slow),C,3425
81985A,45,48,C-Group (Slow),C,3426
90202A,46,47,C-Group (Slow),C,3427
84562B,47,46,C-Group (Slow),C,3428
90123D,48,45,C-Group (Slow),C,3429
37477B,49,44,C-Group (Slow),C,3430
84705A,10,84,C-Group (Slow),C,3431
22869,11,83,C-Group (Slow),C,3432
90036B,12,82,C-Group (Slow),C,3433
84859B,13,81,C-Group (Slow),C,3434
16008,14,80,C-Group (Slow),C,3435
84249A,15,79,C-Group (Slow),C,3436
37348,16,78,C-Group (Slow),C,3437
84830,17,77,C-Group (Slow),B,3438
90048,18,76,C-Group (Slow),C,3439
35932,19,75,C-Group (Slow),C,3440
16245A,20,74,C-Group (Slow),C,3441
85184B,21,73,C-Group (Slow),C,3442
20958,22,72,C-Group (Slow),C,3443
37491B,23,71,C-Group (Slow),C,3444
84549,24,70,C-Group (Slow),C,3445
84711A,25,69,C-Group (Slow),C,3446
90027B,26,68,C-Group (Slow),C,3447
90027D,27,67,C-Group (Slow),C,3448
17191A,28,66,C-Group (Slow),C,3449
84809B,29,65,C-Group (Slow),C,3450
84766,30,64,C-Group (Slow),C,3451
72083A,31,63,C-Group (Slow),C,3452
20870,32,62,C-Group (Slow),C,3453
84746,33,61,C-Group (Slow),C,3454
84963A,34,60,C-Group (Slow),C,3455
84803B,35,59,C-Group (Slow),C,3456
22657,36,58,C-Group (Slow),C,3457
84705C,37,57,C-Group (Slow),C,3458
84539,38,56,C-Group (Slow),C,3459
90180B,39,55,C-Group (Slow),C,3460
21097,40,54,C-Group (Slow),C,3461
35816P,41,53,C-Group (Slow),C,3462
72024U,42,52,C-Group (Slow),C,3463
90183B,43,51,C-Group (Slow),C,3464
84723,44,50,C-Group (Slow),C,3465
84876B,45,49,C-Group (Slow),C,3466
90196A,46,48,C-Group (Slow),C,3467
84798A,47,47,C-Group (Slow),C,3468
10124G,48,46,C-Group (Slow),C,3469
47369B,49,45,C-Group (Slow),C,3470
90205A,11,84,C-Group (Slow),C,3471
90063B,12,83,C-Group (Slow),C,3472
35644,13,82,C-Group (Slow),C,3473
20825,14,81,C-Group (Slow),B,3474
90209A,15,80,C-Group (Slow),C,3475
90179B,16,79,C-Group (Slow),C,3476
45013,17,78,C-Group (Slow),C,3477
84613A,18,77,C-Group (Slow),C,3478
DCGS0003,19,76,C-Group (Slow),C,3479
72783,20,75,C-Group (Slow),C,3480
17014E,21,74,C-Group (Slow),C,3481
47583A,22,73,C-Group (Slow),B,3482
90001B,23,72,C-Group (Slow),C,3483
37327,24,71,C-Group (Slow),C,3484
90123C,25,70,C-Group (Slow),C,3485
90053,26,69,C-Group (Slow),C,3486
90003E,27,68,C-Group (Slow),C,3487
22799,28,67,C-Group (Slow),C,3488
90125E,29,66,C-Group (Slow),C,3489
84575A,30,65,C-Group (Slow),C,3490
22827,31,64,C-Group (Slow),B,3491
90001A,32,63,C-Group (Slow),C,3492
84201B,33,62,C-Group (Slow),C,3493
90064A,34,61,C-Group (Slow),C,3494
51012L,35,60,C-Group (Slow),C,3495
90011A,36,59,C-Group (Slow),C,3496
90058A,37,58,C-Group (Slow),C,3497
84599,38,57,C-Group (Slow),C,3498
84371,39,56,C-Group (Slow),C,3499
84206A,40,55,C-Group (Slow),C,3500
17014A,41,54,C-Group (Slow),C,3501
22777,42,53,C-Group (Slow),C,3502
90024C,43,52,C-Group (Slow),C,3503
90202B,44,51,C-Group (Slow),C,3504
84765,45,50,C-Group (Slow),C,3505
35610C,46,49,C-Group (Slow),C,3506
47583B,47,48,C-Group (Slow),C,3507
90046,48,47,C-Group (Slow),C,3508
90111,49,46,C-Group (Slow),C,3509
90001D,12,84,C-Group (Slow),C,3510
84805B,13,83,C-Group (Slow),C,3511
20823,14,82,C-Group (Slow),C,3512
90025C,15,81,C-Group (Slow),C,3513
20838,16,80,C-Group (Slow),C,3514
47343A,17,79,C-Group (Slow),C,3515
90125A,18,78,C-Group (Slow),C,3516
84706F,19,77,C-Group (Slow),C,3517
84782B,20,76,C-Group (Slow),C,3518
90029,21,75,C-Group (Slow),C,3519
72753C,22,74,C-Group (Slow),C,3520
90183A,23,73,C-Group (Slow),C,3521
35819B,24,72,C-Group (Slow),C,3522
90128A,25,71,C-Group (Slow),C,3523
16054,26,70,C-Group (Slow),C,3524
44236,27,69,C-Group (Slow),C,3525
90039C,28,68,C-Group (Slow),C,3526
35001B,29,67,C-Group (Slow),C,3527
84914A,30,66,C-Group (Slow),C,3528
16201B,31,65,C-Group (Slow),C,3529
21919,32,64,C-Group (Slow),C,3530
84867A,33,63,C-Group (Slow),C,3531
21595,34,62,C-Group (Slow),C,3532
90187A,35,61,C-Group (Slow),C,3533
90083,36,60,C-Group (Slow),C,3534
90030C,37,59,C-Group (Slow),C,3535
37112,38,58,C-Group (Slow),C,3536
35654,39,57,C-Group (Slow),C,3537
35638B,40,56,C-Group (Slow),C,3538
35933,41,55,C-Group (Slow),C,3539
90189A,42,54,C-Group (Slow),C,3540
20816,43,53,C-Group (Slow),C,3541
90108,44,52,C-Group (Slow),C,3542
20820,45,51,C-Group (Slow),C,3543
90124C,46,50,C-Group (Slow),C,3544
16045,47,49,C-Group (Slow),C,3545
90037B,48,48,C-Group (Slow),C,3546
84450A,49,47,C-Group (Slow),C,3547
22882,13,84,C-Group (Slow),C,3548
90025E,14,83,C-Group (Slow),C,3549
90039B,15,82,C-Group (Slow),C,3550
62043B,16,81,C-Group (Slow),C,3551
79329,17,80,C-Group (Slow),C,3552
21309,18,79,C-Group (Slow),C,3553
84705F,19,78,C-Group (Slow),C,3554
17013F,20,77,C-Group (Slow),C,3555
84427B,21,76,C-Group (Slow),C,3556
20836,22,75,C-Group (Slow),C,3557
90141A,23,74,C-Group (Slow),C,3558
72709,24,73,C-Group (Slow),C,3559
35910B,25,72,C-Group (Slow),C,3560
90059B,26,71,C-Group (Slow),C,3561
90038C,27,70,C-Group (Slow),C,3562
35918B,28,69,C-Group (Slow),C,3563
90214V,29,68,C-Group (Slow),C,3564
35597B,30,67,C-Group (Slow),C,3565
47351B,31,66,C-Group (Slow),C,3566
90181A,32,65,C-Group (Slow),C,3567
84795E,33,64,C-Group (Slow),C,3568
35995,34,63,C-Group (Slow),C,3569
gift_0001_10,35,62,C-Group (Slow),C,3570
90176A,36,61,C-Group (Slow),C,3571
84292B,37,60,C-Group (Slow),C,3572
72708,38,59,C-Group (Slow),C,3573
21369,39,58,C-Group (Slow),C,3574
78027,40,57,C-Group (Slow),C,3575
90027C,41,56,C-Group (Slow),C,3576
72796A,42,55,C-Group (Slow),C,3577
79331,43,54,C-Group (Slow),C,3578
84529B,44,53,C-Group (Slow),C,3579
44242B,45,52,C-Group (Slow),C,3580
90187B,46,51,C-Group (Slow),C,3581
84891B,47,50,C-Group (Slow),C,3582
90063A,48,49,C-Group (Slow),C,3583
84593,49,48,C-Group (Slow),C,3584
37489B,14,84,C-Group (Slow),C,3585
90130D,15,83,C-Group (Slow),C,3586
90042B,16,82,C-Group (Slow),C,3587
90038B,17,81,C-Group (Slow),C,3588
90011C,18,80,C-Group (Slow),C,3589
90177A,19,79,C-Group (Slow),C,3590
20833,20,78,C-Group (Slow),B,3591
20877,21,77,C-Group (Slow),C,3592
84726,22,76,C-Group (Slow),C,3593
35596,23,75,C-Group (Slow),C,3594
22968,24,74,C-Group (Slow),C,3595
47504J,25,73,C-Group (Slow),C,3596
84805A,26,72,C-Group (Slow),C,3597
35651,27,71,C-Group (Slow),C,3598
81950V,28,70,C-Group (Slow),C,3599
90182C,29,69,C-Group (Slow),C,3600
90126C,30,68,C-Group (Slow),C,3601
22783,31,67,C-Group (Slow),C,3602
46775B,32,66,C-Group (Slow),C,3603
84876C,33,65,C-Group (Slow),C,3604
20848,34,64,C-Group (Slow),C,3605
90141B,35,63,C-Group (Slow),C,3606
90075,36,62,C-Group (Slow),C,3607
22830,37,61,C-Group (Slow),C,3608
35955,38,60,C-Group (Slow),C,3609
84963B,39,59,C-Group (Slow),C,3610
84608,40,58,C-Group (Slow),C,3611
90060D,41,57,C-Group (Slow),C,3612
84864A,42,56,C-Group (Slow),C,3613
90151,43,55,C-Group (Slow),C,3614
22808,44,54,C-Group (Slow),C,3615
90119,45,53,C-Group (Slow),C,3616
90055,46,52,C-Group (Slow),C,3617
90141C,47,51,C-Group (Slow),C,3618
90197D,48,50,C-Group (Slow),C,3619
17014F,49,49,C-Group (Slow),C,3620
72785A,15,84,C-Group (Slow),C,3621
22856,16,83,C-Group (Slow),C,3622
90043,17,82,C-Group (Slow),C,3623
84838,18,81,C-Group (Slow),C,3624
84732D,19,80,C-Group (Slow),C,3625
90179A,20,79,C-Group (Slow),C,3626
35265,21,78,C-Group (Slow),C,3627
90183C,22,77,C-Group (Slow),C,3628
90214Z,23,76,C-Group (Slow),C,3629
90181C,24,75,C-Group (Slow),C,3630
21387,25,74,C-Group (Slow),C,3631
79172D,26,73,C-Group (Slow),C,3632
84415A,27,72,C-Group (Slow),C,3633
22987,28,71,C-Group (Slow),C,3634
21560,29,70,C-Group (Slow),C,3635
90026D,30,69,C-Group (Slow),C,3636
20826,31,68,C-Group (Slow),C,3637
84868B,32,67,C-Group (Slow),C,3638
35591T,33,66,C-Group (Slow),C,3639
84743C,34,65,C-Group (Slow),C,3640
35818B,35,64,C-Group (Slow),C,3641
90128D,36,63,C-Group (Slow),C,3642
37489C,37,62,C-Group (Slow),C,3643
90125B,38,61,C-Group (Slow),C,3644
90035C,39,60,C-Group (Slow),C,3645
84030B,40,59,C-Group (Slow),C,3646
17011D,41,58,C-Group (Slow),C,3647
17174,42,57,C-Group (Slow),C,3648
90011E,43,56,C-Group (Slow),C,3649
10080,44,55,C-Group (Slow),C,3650
20895,45,54,C-Group (Slow),C,3651
90099,46,53,C-Group (Slow),C,3652
20942,47,52,C-Group (Slow),C,3653
90064B,48,51,C-Group (Slow),C,3654
17007B,49,50,C-Group (Slow),C,3655
21081,16,84,C-Group (Slow),C,3656
90163B,17,83,C-Group (Slow),C,3657
35443,18,82,C-Group (Slow),C,3658
84551,19,81,C-Group (Slow),C,3659
16162M,20,80,C-Group (Slow),C,3660
22761,21,79,C-Group (Slow),C,3661
20680,22,78,C-Group (Slow),C,3662
84757,23,77,C-Group (Slow),C,3663
90001C,24,76,C-Group (Slow),C,3664
84967C,25,75,C-Group (Slow),C,3665
47369A,26,74,C-Group (Slow),C,3666
90035B,27,73,C-Group (Slow),C,3667
21347,28,72,C-Group (Slow),C,3668
84086B,29,71,C-Group (Slow),C,3669
90149,30,70,C-Group (Slow),C,3670
20905,31,69,C-Group (Slow),C,3671
90210C,32,68,C-Group (Slow),C,3672
84415B,33,67,C-Group (Slow),C,3673
84612B,34,66,C-Group (Slow),C,3674
90176C,35,65,C-Group (Slow),C,3675
90140,36,64,C-Group (Slow),C,3676
90067B,37,63,C-Group (Slow),C,3677
90126A,38,62,C-Group (Slow),C,3678
DCGS0069,39,61,C-Group (Slow),C,3679
46137D,40,60,C-Group (Slow),C,3680
84706C,41,59,C-Group (Slow),C,3681
84942,42,58,C-Group (Slow),C,3682
90020,43,57,C-Group (Slow),C,3683
84720,44,56,C-Group (Slow),C,3684
90069,45,55,C-Group (Slow),C,3685
84965B,46,54,C-Group (Slow),B,3686
90051,47,53,C-Group (Slow),C,3687
84550,48,52,C-Group (Slow),C,3688
22825,49,51,C-Group (Slow),C,3689
79149B,17,84,C-Group (Slow),C,3690
90076,18,83,C-Group (Slow),C,3691
84632,19,82,C-Group (Slow),C,3692
84857A,20,81,C-Group (Slow),C,3693
47016,21,80,C-Group (Slow),C,3694
84823,22,79,C-Group (Slow),C,3695
90128B,23,78,C-Group (Slow),C,3696
84967A,24,77,C-Group (Slow),C,3697
90095,25,76,C-Group (Slow),C,3698
84366,26,75,C-Group (Slow),C,3699
47341B,27,74,C-Group (Slow),C,3700
35817B,28,73,C-Group (Slow),C,3701
47344B,29,72,C-Group (Slow),C,3702
18097B,30,71,C-Group (Slow),C,3703
21853,31,70,C-Group (Slow),C,3704
35909B,32,69,C-Group (Slow),C,3705
21119,33,68,C-Group (Slow),C,3706
90135A,34,67,C-Group (Slow),C,3707
90078,35,66,C-Group (Slow),C,3708
90030A,36,65,C-Group (Slow),C,3709
90152C,37,64,C-Group (Slow),C,3710
90118,38,63,C-Group (Slow),C,3711
84925E,39,62,C-Group (Slow),C,3712
90082C,40,61,C-Group (Slow),C,3713
84546,41,60,C-Group (Slow),C,3714
21450,42,59,C-Group (Slow),C,3715
21699,43,58,C-Group (Slow),C,3716
84798C,44,57,C-Group (Slow),C,3717
72805,45,56,C-Group (Slow),C,3718
40046C,46,55,C-Group (Slow),C,3719
84575B,47,54,C-Group (Slow),C,3720
72785B,48,53,C-Group (Slow),C,3721
21310,49,52,C-Group (Slow),C,3722
18098B,18,84,C-Group (Slow),C,3723
84617,19,83,C-Group (Slow),C,3724
37409,20,82,C-Group (Slow),C,3725
90131,21,81,C-Group (Slow),C,3726
10002R,22,80,C-Group (Slow),C,3727
84966B,23,79,C-Group (Slow),C,3728
84732B,24,78,C-Group (Slow),C,3729
85018C,25,77,C-Group (Slow),C,3730
81953P,26,76,C-Group (Slow),C,3731
84814B,27,75,C-Group (Slow),C,3732
90027A,28,74,C-Group (Slow),C,3733
47563B,29,73,C-Group (Slow),C,3734
22885,30,72,C-Group (Slow),C,3735
62097A,31,71,C-Group (Slow),C,3736
90060C,32,70,C-Group (Slow),C,3737
90052,33,69,C-Group (Slow),C,3738
22878,34,68,C-Group (Slow),C,3739
90126B,35,67,C-Group (Slow),C,3740
44091A,36,66,C-Group (Slow),C,3741
90024A,37,65,C-Group (Slow),C,3742
90012B,38,64,C-Group (Slow),C,3743
20827,39,63,C-Group (Slow),C,3744
90026B,40,62,C-Group (Slow),C,3745
90206A,41,61,C-Group (Slow),C,3746
75172,42,60,C-Group (Slow),C,3747
22206,43,59,C-Group (Slow),C,3748
35816B,44,58,C-Group (Slow),C,3749
90025F,45,57,C-Group (Slow),C,3750
44265,46,56,C-Group (Slow),C,3751
ADJUST2,47,55,C-Group (Slow),B,3752
90128C,48,54,C-Group (Slow),C,3753
20812,49,53,C-Group (Slow),C,3754
90060B,19,84,C-Group (Slow),C,3755
DCGS0004,20,83,C-Group (Slow),C,3756
35537,21,82,C-Group (Slow),C,3757
35821B,22,81,C-Group (Slow),C,3758
84611B,23,80,C-Group (Slow),C,3759
DCGS0072,24,79,C-Group (Slow),C,3760
90141E,25,78,C-Group (Slow),C,3761
20964,26,77,C-Group (Slow),C,3762
84629,27,76,C-Group (Slow),C,3763
21343,28,75,C-Group (Slow),C,3764
18097A,29,74,C-Group (Slow),C,3765
85070,30,73,C-Group (Slow),C,3766
16215,31,72,C-Group (Slow),C,3767
71496A,32,71,C-Group (Slow),C,3768
20884,33,70,C-Group (Slow),C,3769
84966A,34,69,C-Group (Slow),C,3770
81953B,35,68,C-Group (Slow),C,3771
44217M,36,67,C-Group (Slow),C,3772
37489D,37,66,C-Group (Slow),C,3773
82072,38,65,C-Group (Slow),C,3774
90034,39,64,C-Group (Slow),C,3775
78034B,40,63,C-Group (Slow),C,3776
90141D,41,62,C-Group (Slow),C,3777
90132,42,61,C-Group (Slow),C,3778
90212C,43,60,C-Group (Slow),C,3779
85192S,44,59,C-Group (Slow),C,3780
22887,45,58,C-Group (Slow),C,3781
90154,46,57,C-Group (Slow),C,3782
82011E,47,56,C-Group (Slow),C,3783
22857,48,55,C-Group (Slow),C,3784
90152B,49,54,C-Group (Slow),C,3785
35980B,20,84,C-Group (Slow),C,3786
21857,21,83,C-Group (Slow),C,3787
22883,22,82,C-Group (Slow),C,3788
44092C,23,81,C-Group (Slow),C,3789
22859,24,80,C-Group (Slow),C,3790
17013C,25,79,C-Group (Slow),C,3791
20835,26,78,C-Group (Slow),C,3792
20837,27,77,C-Group (Slow),C,3793
22872,28,76,C-Group (Slow),C,3794
84868A,29,75,C-Group (Slow),C,3795
90102,30,74,C-Group (Slow),C,3796
85179C,31,73,C-Group (Slow),C,3797
35823P,32,72,C-Group (Slow),C,3798
84965A,33,71,C-Group (Slow),B,3799
90091,34,70,C-Group (Slow),C,3800
90012A,35,69,C-Group (Slow),C,3801
21511,36,68,C-Group (Slow),C,3802
90041,37,67,C-Group (Slow),C,3803
35821P,38,66,C-Group (Slow),C,3804
35909A,39,65,C-Group (Slow),C,3805
90049,40,64,C-Group (Slow),C,3806
22782,41,63,C-Group (Slow),C,3807
DCGS0068,42,62,C-Group (Slow),C,3808
22875,43,61,C-Group (Slow),C,3809
22770,44,60,C-Group (Slow),C,3810
85186B,45,59,C-Group (Slow),C,3811
84206C,46,58,C-Group (Slow),C,3812
35611B,47,57,C-Group (Slow),C,3813
21858,48,56,C-Group (Slow),C,3814
20882,49,55,C-Group (Slow),C,3815
71496B,21,84,C-Group (Slow),C,3816
90024F,22,83,C-Group (Slow),C,3817
17014C,23,82,C-Group (Slow),C,3818
71434B,24,81,C-Group (Slow),C,3819
90189B,25,80,C-Group (Slow),C,3820
90176D,26,79,C-Group (Slow),C,3821
gift_0001_40,27,78,C-Group (Slow),C,3822
21852,28,77,C-Group (Slow),C,3823
85083,29,76,C-Group (Slow),C,3824
71050,30,75,C-Group (Slow),C,3825
90011D,31,74,C-Group (Slow),C,3826
37326,32,73,C-Group (Slow),C,3827
90142A,33,72,C-Group (Slow),C,3828
20881,34,71,C-Group (Slow),C,3829
21594,35,70,C-Group (Slow),C,3830
35652,36,69,C-Group (Slow),C,3831
90000C,37,68,C-Group (Slow),C,3832
90077,38,67,C-Group (Slow),C,3833
20673,39,66,C-Group (Slow),C,3834
22803,40,65,C-Group (Slow),C,3835
90125C,41,64,C-Group (Slow),C,3836
37488A,42,63,C-Group (Slow),C,3837
78056,43,62,C-Group (Slow),C,3838
90074,44,61,C-Group (Slow),C,3839
84570B,45,60,C-Group (Slow),C,3840
90152A,46,59,C-Group (Slow),C,3841
16151A,47,58,C-Group (Slow),C,3842
84201C,48,57,C-Group (Slow),C,3843
SP1002,49,56,C-Group (Slow),C,3844
90039A,22,84,C-Group (Slow),C,3845
22879,23,83,C-Group (Slow),C,3846
35051B,24,82,C-Group (Slow),C,3847
90025B,25,81,C-Group (Slow),C,3848
21525,26,80,C-Group (Slow),C,3849
35751C,27,79,C-Group (Slow),C,3850
90066A,28,78,C-Group (Slow),C,3851
35001P,29,77,C-Group (Slow),C,3852
22884,30,76,C-Group (Slow),C,3853
85185E,31,75,C-Group (Slow),C,3854
75011,32,74,C-Group (Slow),C,3855
16248B,33,73,C-Group (Slow),C,3856
90013E,34,72,C-Group (Slow),C,3857
17011B,35,71,C-Group (Slow),C,3858
18098A,36,70,C-Group (Slow),C,3859
79140,37,69,C-Group (Slow),C,3860
22874,38,68,C-Group (Slow),C,3861
37479P,39,67,C-Group (Slow),C,3862
17084G,40,66,C-Group (Slow),C,3863
46037A,41,65,C-Group (Slow),C,3864
72752B,42,64,C-Group (Slow),C,3865
90031,43,63,C-Group (Slow),C,3866
78026,44,62,C-Group (Slow),C,3867
90050,45,61,C-Group (Slow),C,3868
48175,46,60,C-Group (Slow),C,3869
21225,47,59,C-Group (Slow),C,3870
22873,48,58,C-Group (Slow),C,3871
35603B,49,57,C-Group (Slow),C,3872
21685,23,84,C-Group (Slow),C,3873
DCGS0066N,24,83,C-Group (Slow),C,3874
90026C,25,82,C-Group (Slow),C,3875
gift_0001_50,26,81,C-Group (Slow),C,3876
84721,27,80,C-Group (Slow),C,3877
90025D,28,79,C-Group (Slow),C,3878
90127B,29,78,C-Group (Slow),C,3879
84679,30,77,C-Group (Slow),C,3880
22823,31,76,C-Group (Slow),C,3881
35597D,32,75,C-Group (Slow),C,3882
84962,33,74,C-Group (Slow),C,3883
84255A,34,73,C-Group (Slow),C,3884
20858,35,72,C-Group (Slow),C,3885
62097B,36,71,C-Group (Slow),C,3886
21854,37,70,C-Group (Slow),C,3887
40002,38,69,C-Group (Slow),C,3888
16192,39,68,C-Group (Slow),C,3889
22850,40,67,C-Group (Slow),C,3890
85230C,41,66,C-Group (Slow),C,3891
72751B,42,65,C-Group (Slow),C,3892
71101A,43,64,C-Group (Slow),C,3893
17011E,44,63,C-Group (Slow),C,3894
gift_0001_70,45,62,C-Group (Slow),C,3895
84964A,46,61,C-Group (Slow),B,3896
84966C,47,60,C-Group (Slow),C,3897
85069,48,59,C-Group (Slow),C,3898
47569,49,58,C-Group (Slow),C,3899
45014,24,84,C-Group (Slow),C,3900
21496,25,83,C-Group (Slow),C,3901
37451,26,82,C-Group (Slow),C,3902
35974,27,81,C-Group (Slow),C,3903
DCGS0070,28,80,C-Group (Slow),C,3904
84206B,29,79,C-Group (Slow),C,3905
84814A,30,78,C-Group (Slow),C,3906
47341A,31,77,C-Group (Slow),C,3907
37468,32,76,C-Group (Slow),C,3908
gift_0001_80,33,75,C-Group (Slow),C,3909
79301,34,74,C-Group (Slow),C,3910
84964B,35,73,C-Group (Slow),B,3911
22880,36,72,C-Group (Slow),C,3912
84205C,37,71,C-Group (Slow),C,3913
21585,38,70,C-Group (Slow),C,3914
35598C,39,69,C-Group (Slow),C,3915
85095,40,68,C-Group (Slow),C,3916
37432,41,67,C-Group (Slow),C,3917
47554,42,66,C-Group (Slow),C,3918
48173A,43,65,C-Group (Slow),C,3919
90081B,44,64,C-Group (Slow),C,3920
44242A,45,63,C-Group (Slow),C,3921
20721,46,62,C-Group (Slow),C,3922
47556,47,61,C-Group (Slow),C,3923
84567,48,60,C-Group (Slow),C,3924
79070b,49,59,C-Group (Slow),C,3925
46138D,25,84,C-Group (Slow),C,3926
10109,26,83,C-Group (Slow),C,3927
35638A,27,82,C-Group (Slow),C,3928
85230D,28,81,C-Group (Slow),C,3929
90004A,29,80,C-Group (Slow),C,3930
35945,30,79,C-Group (Slow),C,3931
21772,31,78,C-Group (Slow),C,3932
90182B,32,77,C-Group (Slow),C,3933
84731,33,76,C-Group (Slow),C,3934
85123b,34,75,C-Group (Slow),C,3935
DCGS0062,35,74,C-Group (Slow),C,3936
30086C,36,73,C-Group (Slow),C,3937
22881,37,72,C-Group (Slow),C,3938
85024A,38,71,C-Group (Slow),C,3939
72740B,39,70,C-Group (Slow),C,3940
16169A,40,69,C-Group (Slow),C,3941
84648,41,68,C-Group (Slow),C,3942
35976B,42,67,C-Group (Slow),C,3943
35837,43,66,C-Group (Slow),C,3944
20737,44,65,C-Group (Slow),C,3945
22876,45,64,C-Group (Slow),C,3946
TEST002,46,63,C-Group (Slow),C,3947
72751A,47,62,C-Group (Slow),C,3948
85171,48,61,C-Group (Slow),C,3949
22871,49,60,C-Group (Slow),C,3950
22877,26,84,C-Group (Slow),C,3951
22961,27,83,C-Group (Slow),C,3952
85077,28,82,C-Group (Slow),C,3953
21475,29,81,C-Group (Slow),C,3954
22868,30,80,C-Group (Slow),C,3955
37438,31,79,C-Group (Slow),C,3956
37408,32,78,C-Group (Slow),C,3957
84867b,33,77,C-Group (Slow),C,3958
16010,34,76,C-Group (Slow),C,3959
79157B,35,75,C-Group (Slow),C,3960
72751C,36,74,C-Group (Slow),C,3961
85115B,37,73,C-Group (Slow),C,3962
22802,38,72,C-Group (Slow),C,3963
DCGS0044,39,71,C-Group (Slow),C,3964
21290,40,70,C-Group (Slow),C,3965
20885,41,69,C-Group (Slow),C,3966
22860,42,68,C-Group (Slow),C,3967
